% 1. Title: Iris Plants Database
% 
% 2. Sources:
%      (a) Creator: Elisa Venditti
%      (b) Donor: Elisa Venditti
%      (c) Date: May, 2022
% 
@RELATION buggy

@ATTRIBUTE size  NUMERIC
@ATTRIBUTE locTouched   NUMERIC
@ATTRIBUTE revisionNumber  NUMERIC
@ATTRIBUTE authorNumber   NUMERIC
@ATTRIBUTE locAdded   NUMERIC
@ATTRIBUTE maxLocAdded   NUMERIC
@ATTRIBUTE avgLocAdded   NUMERIC
@ATTRIBUTE chgSetSize   NUMERIC
@ATTRIBUTE maxChgSetSize   NUMERIC
@ATTRIBUTE avgChgSetSize   NUMERIC
@ATTRIBUTE class        {Yes, No}
@DATA
258.0,2580.0,10.0,0.0,2580.0,258.0,258.0,13280.0,1328.0,1328.0,No
101.0,1010.0,10.0,0.0,1010.0,101.0,101.0,13280.0,1328.0,1328.0,No
178.0,1780.0,10.0,0.0,1780.0,178.0,178.0,13280.0,1328.0,1328.0,No
32.0,320.0,10.0,0.0,320.0,32.0,32.0,13280.0,1328.0,1328.0,No
28.0,280.0,10.0,0.0,280.0,28.0,28.0,13280.0,1328.0,1328.0,No
45.0,450.0,10.0,0.0,450.0,45.0,45.0,13280.0,1328.0,1328.0,No
33.0,350.0,20.0,0.0,340.0,33.0,17.0,140.0,12.0,7.0,No
75.0,890.0,30.0,0.0,820.0,75.0,27.0,13400.0,1328.0,446.0,No
251.0,3310.0,30.0,0.0,3110.0,211.0,103.0,14460.0,1328.0,482.0,No
87.0,870.0,10.0,0.0,870.0,87.0,87.0,13280.0,1328.0,1328.0,No
82.0,820.0,10.0,0.0,820.0,82.0,82.0,13280.0,1328.0,1328.0,No
45.0,450.0,10.0,0.0,450.0,45.0,45.0,13280.0,1328.0,1328.0,No
143.0,1430.0,10.0,0.0,1430.0,143.0,143.0,13280.0,1328.0,1328.0,No
98.0,980.0,10.0,0.0,980.0,98.0,98.0,13280.0,1328.0,1328.0,No
46.0,460.0,10.0,0.0,460.0,46.0,46.0,13280.0,1328.0,1328.0,No
32.0,320.0,10.0,0.0,320.0,32.0,32.0,13280.0,1328.0,1328.0,No
102.0,1020.0,10.0,0.0,1020.0,102.0,102.0,13280.0,1328.0,1328.0,No
112.0,1120.0,10.0,0.0,1120.0,112.0,112.0,13280.0,1328.0,1328.0,No
85.0,850.0,10.0,0.0,850.0,85.0,85.0,13280.0,1328.0,1328.0,No
57.0,570.0,10.0,0.0,570.0,57.0,57.0,13280.0,1328.0,1328.0,No
210.0,2100.0,10.0,0.0,2100.0,210.0,210.0,13280.0,1328.0,1328.0,No
41.0,410.0,10.0,0.0,410.0,41.0,41.0,13280.0,1328.0,1328.0,No
34.0,340.0,10.0,0.0,340.0,34.0,34.0,13280.0,1328.0,1328.0,No
32.0,480.0,30.0,0.0,420.0,28.0,14.0,14520.0,1328.0,484.0,No
140.0,1400.0,10.0,0.0,1400.0,140.0,140.0,13280.0,1328.0,1328.0,No
85.0,850.0,10.0,0.0,850.0,85.0,85.0,13280.0,1328.0,1328.0,No
49.0,490.0,10.0,0.0,490.0,49.0,49.0,13280.0,1328.0,1328.0,No
111.0,1110.0,10.0,0.0,1110.0,111.0,111.0,13280.0,1328.0,1328.0,No
46.0,460.0,10.0,0.0,460.0,46.0,46.0,13280.0,1328.0,1328.0,No
91.0,910.0,10.0,0.0,910.0,91.0,91.0,13280.0,1328.0,1328.0,No
151.0,1510.0,10.0,0.0,1510.0,151.0,151.0,13280.0,1328.0,1328.0,No
73.0,730.0,10.0,0.0,730.0,73.0,73.0,13280.0,1328.0,1328.0,No
44.0,440.0,10.0,0.0,440.0,44.0,44.0,13280.0,1328.0,1328.0,No
47.0,470.0,10.0,0.0,470.0,47.0,47.0,13280.0,1328.0,1328.0,No
66.0,660.0,10.0,0.0,660.0,66.0,66.0,13280.0,1328.0,1328.0,No
105.0,1050.0,10.0,0.0,1050.0,105.0,105.0,13280.0,1328.0,1328.0,No
153.0,1530.0,10.0,0.0,1530.0,153.0,153.0,13280.0,1328.0,1328.0,No
49.0,490.0,10.0,0.0,490.0,49.0,49.0,13280.0,1328.0,1328.0,No
53.0,530.0,10.0,0.0,530.0,53.0,53.0,13280.0,1328.0,1328.0,No
98.0,980.0,10.0,0.0,980.0,98.0,98.0,13280.0,1328.0,1328.0,No
125.0,1250.0,10.0,0.0,1250.0,125.0,125.0,13280.0,1328.0,1328.0,No
40.0,400.0,10.0,0.0,400.0,40.0,40.0,13280.0,1328.0,1328.0,No
169.0,1690.0,20.0,0.0,1690.0,141.0,84.0,13390.0,1328.0,669.0,No
235.0,2350.0,10.0,0.0,2350.0,235.0,235.0,13280.0,1328.0,1328.0,No
177.0,1770.0,10.0,0.0,1770.0,177.0,177.0,13280.0,1328.0,1328.0,No
74.0,740.0,10.0,0.0,740.0,74.0,74.0,13280.0,1328.0,1328.0,No
115.0,1150.0,10.0,0.0,1150.0,115.0,115.0,13280.0,1328.0,1328.0,No
134.0,1340.0,20.0,0.0,1340.0,124.0,67.0,13360.0,1328.0,668.0,No
49.0,490.0,10.0,0.0,490.0,49.0,49.0,13280.0,1328.0,1328.0,No
104.0,1040.0,10.0,0.0,1040.0,104.0,104.0,13280.0,1328.0,1328.0,No
34.0,340.0,10.0,0.0,340.0,34.0,34.0,13280.0,1328.0,1328.0,No
101.0,1010.0,20.0,0.0,1010.0,72.0,50.0,13390.0,1328.0,669.0,No
84.0,840.0,10.0,0.0,840.0,84.0,84.0,13280.0,1328.0,1328.0,No
213.0,2130.0,10.0,0.0,2130.0,213.0,213.0,13280.0,1328.0,1328.0,No
34.0,340.0,10.0,0.0,340.0,34.0,34.0,13280.0,1328.0,1328.0,No
46.0,460.0,10.0,0.0,460.0,46.0,46.0,13280.0,1328.0,1328.0,No
133.0,1330.0,10.0,0.0,1330.0,133.0,133.0,13280.0,1328.0,1328.0,No
151.0,1510.0,10.0,0.0,1510.0,151.0,151.0,13280.0,1328.0,1328.0,No
399.0,4800.0,30.0,0.0,4540.0,370.0,151.0,13710.0,1328.0,457.0,No
63.0,630.0,10.0,0.0,630.0,63.0,63.0,13280.0,1328.0,1328.0,No
96.0,960.0,10.0,0.0,960.0,96.0,96.0,13280.0,1328.0,1328.0,No
93.0,930.0,10.0,0.0,930.0,93.0,93.0,13280.0,1328.0,1328.0,No
75.0,750.0,10.0,0.0,750.0,75.0,75.0,13280.0,1328.0,1328.0,No
29.0,290.0,10.0,0.0,290.0,29.0,29.0,13280.0,1328.0,1328.0,No
175.0,1750.0,10.0,0.0,1750.0,175.0,175.0,13280.0,1328.0,1328.0,No
27.0,270.0,10.0,0.0,270.0,27.0,27.0,13280.0,1328.0,1328.0,No
244.0,2440.0,10.0,0.0,2440.0,244.0,244.0,13280.0,1328.0,1328.0,No
98.0,1040.0,20.0,0.0,1010.0,98.0,50.0,13280.0,1328.0,664.0,No
37.0,370.0,10.0,0.0,370.0,37.0,37.0,13280.0,1328.0,1328.0,No
31.0,310.0,10.0,0.0,310.0,31.0,31.0,13280.0,1328.0,1328.0,No
66.0,660.0,10.0,0.0,660.0,66.0,66.0,13280.0,1328.0,1328.0,No
107.0,1070.0,20.0,0.0,1070.0,97.0,53.0,13340.0,1328.0,667.0,No
35.0,350.0,10.0,0.0,350.0,35.0,35.0,13280.0,1328.0,1328.0,No
37.0,370.0,10.0,0.0,370.0,37.0,37.0,13280.0,1328.0,1328.0,No
69.0,690.0,10.0,0.0,690.0,69.0,69.0,13280.0,1328.0,1328.0,No
172.0,1980.0,30.0,0.0,1920.0,158.0,64.0,14460.0,1328.0,482.0,No
19.0,190.0,10.0,0.0,190.0,19.0,19.0,13280.0,1328.0,1328.0,No
353.0,3530.0,10.0,0.0,3530.0,353.0,353.0,13280.0,1328.0,1328.0,No
49.0,490.0,10.0,0.0,490.0,49.0,49.0,13280.0,1328.0,1328.0,No
26.0,260.0,10.0,0.0,260.0,26.0,26.0,13280.0,1328.0,1328.0,No
26.0,260.0,10.0,0.0,260.0,26.0,26.0,13280.0,1328.0,1328.0,No
42.0,420.0,10.0,0.0,420.0,42.0,42.0,13280.0,1328.0,1328.0,No
28.0,280.0,10.0,0.0,280.0,28.0,28.0,13280.0,1328.0,1328.0,No
28.0,280.0,10.0,0.0,280.0,28.0,28.0,13280.0,1328.0,1328.0,No
43.0,430.0,10.0,0.0,430.0,43.0,43.0,13280.0,1328.0,1328.0,No
99.0,990.0,10.0,0.0,990.0,99.0,99.0,13280.0,1328.0,1328.0,No
65.0,650.0,10.0,0.0,650.0,65.0,65.0,13280.0,1328.0,1328.0,No
35.0,350.0,10.0,0.0,350.0,35.0,35.0,13280.0,1328.0,1328.0,No
62.0,620.0,10.0,0.0,620.0,62.0,62.0,13280.0,1328.0,1328.0,No
40.0,400.0,10.0,0.0,400.0,40.0,40.0,13280.0,1328.0,1328.0,No
27.0,270.0,10.0,0.0,270.0,27.0,27.0,13280.0,1328.0,1328.0,No
29.0,290.0,10.0,0.0,290.0,29.0,29.0,13280.0,1328.0,1328.0,No
94.0,980.0,20.0,0.0,960.0,96.0,48.0,13310.0,1328.0,665.0,No
50.0,500.0,10.0,0.0,500.0,50.0,50.0,13280.0,1328.0,1328.0,No
165.0,1910.0,30.0,0.0,1780.0,150.0,59.0,13540.0,1328.0,451.0,No
43.0,430.0,10.0,0.0,430.0,43.0,43.0,13280.0,1328.0,1328.0,No
180.0,3760.0,40.0,0.0,2860.0,200.0,71.0,14490.0,1328.0,362.0,No
111.0,1110.0,10.0,0.0,1110.0,111.0,111.0,13280.0,1328.0,1328.0,No
66.0,660.0,10.0,0.0,660.0,66.0,66.0,13280.0,1328.0,1328.0,No
113.0,1130.0,10.0,0.0,1130.0,113.0,113.0,13280.0,1328.0,1328.0,No
40.0,400.0,10.0,0.0,400.0,40.0,40.0,13280.0,1328.0,1328.0,No
72.0,720.0,10.0,0.0,720.0,72.0,72.0,13280.0,1328.0,1328.0,No
66.0,660.0,10.0,0.0,660.0,66.0,66.0,13280.0,1328.0,1328.0,No
77.0,770.0,10.0,0.0,770.0,77.0,77.0,13280.0,1328.0,1328.0,No
59.0,590.0,10.0,0.0,590.0,59.0,59.0,13280.0,1328.0,1328.0,No
184.0,1840.0,10.0,0.0,1840.0,184.0,184.0,13280.0,1328.0,1328.0,No
95.0,950.0,10.0,0.0,950.0,95.0,95.0,13280.0,1328.0,1328.0,No
102.0,1020.0,10.0,0.0,1020.0,102.0,102.0,13280.0,1328.0,1328.0,No
183.0,1830.0,10.0,0.0,1830.0,183.0,183.0,13280.0,1328.0,1328.0,No
119.0,1190.0,10.0,0.0,1190.0,119.0,119.0,13280.0,1328.0,1328.0,No
50.0,500.0,10.0,0.0,500.0,50.0,50.0,13280.0,1328.0,1328.0,No
211.0,2110.0,10.0,0.0,2110.0,211.0,211.0,13280.0,1328.0,1328.0,No
54.0,540.0,10.0,0.0,540.0,54.0,54.0,13280.0,1328.0,1328.0,No
221.0,2350.0,30.0,0.0,2280.0,221.0,76.0,13570.0,1328.0,452.0,No
705.0,7570.0,30.0,0.0,7310.0,711.0,243.0,13540.0,1328.0,451.0,No
116.0,1160.0,10.0,0.0,1160.0,116.0,116.0,13280.0,1328.0,1328.0,No
443.0,4790.0,20.0,0.0,4610.0,436.0,230.0,13340.0,1328.0,667.0,No
119.0,1190.0,10.0,0.0,1190.0,119.0,119.0,13280.0,1328.0,1328.0,No
311.0,3410.0,30.0,0.0,3260.0,304.0,108.0,13320.0,1328.0,444.0,No
90.0,900.0,10.0,0.0,900.0,90.0,90.0,13280.0,1328.0,1328.0,No
41.0,410.0,10.0,0.0,410.0,41.0,41.0,13280.0,1328.0,1328.0,No
32.0,320.0,10.0,0.0,320.0,32.0,32.0,13280.0,1328.0,1328.0,No
33.0,330.0,10.0,0.0,330.0,33.0,33.0,13280.0,1328.0,1328.0,No
272.0,3120.0,30.0,0.0,2920.0,271.0,97.0,13650.0,1328.0,455.0,No
48.0,600.0,30.0,0.0,540.0,41.0,18.0,13650.0,1328.0,455.0,No
96.0,1140.0,30.0,0.0,1020.0,102.0,34.0,14460.0,1328.0,482.0,No
259.0,2670.0,20.0,0.0,2630.0,209.0,131.0,13360.0,1328.0,668.0,No
69.0,910.0,30.0,0.0,810.0,67.0,27.0,14490.0,1328.0,483.0,No
82.0,820.0,10.0,0.0,820.0,82.0,82.0,13280.0,1328.0,1328.0,No
268.0,3320.0,40.0,0.0,2990.0,221.0,74.0,14580.0,1328.0,364.0,No
176.0,1760.0,10.0,0.0,1760.0,176.0,176.0,13280.0,1328.0,1328.0,No
37.0,370.0,10.0,0.0,370.0,37.0,37.0,13280.0,1328.0,1328.0,No
237.0,2820.0,30.0,0.0,2660.0,224.0,88.0,14520.0,1328.0,484.0,No
334.0,3340.0,10.0,0.0,3340.0,334.0,334.0,13280.0,1328.0,1328.0,No
263.0,3270.0,30.0,0.0,2950.0,263.0,98.0,14460.0,1328.0,482.0,No
249.0,3070.0,40.0,0.0,2830.0,234.0,70.0,14630.0,1328.0,365.0,No
305.0,3370.0,30.0,0.0,3210.0,309.0,107.0,13440.0,1328.0,448.0,No
235.0,2530.0,20.0,0.0,2440.0,219.0,122.0,13300.0,1328.0,665.0,No
527.0,6630.0,60.0,0.0,5890.0,553.0,98.0,14540.0,1328.0,242.0,No
195.0,1950.0,10.0,0.0,1950.0,195.0,195.0,13280.0,1328.0,1328.0,No
70.0,1360.0,30.0,0.0,1060.0,64.0,35.0,14460.0,1328.0,482.0,No
555.0,7040.0,50.0,0.0,6370.0,537.0,127.0,14560.0,1328.0,291.0,No
110.0,1100.0,10.0,0.0,1100.0,110.0,110.0,13280.0,1328.0,1328.0,No
194.0,1940.0,10.0,0.0,1940.0,194.0,194.0,13280.0,1328.0,1328.0,No
187.0,1870.0,10.0,0.0,1870.0,187.0,187.0,13280.0,1328.0,1328.0,No
140.0,1400.0,10.0,0.0,1400.0,140.0,140.0,13280.0,1328.0,1328.0,No
100.0,1000.0,10.0,0.0,1000.0,100.0,100.0,13280.0,1328.0,1328.0,No
274.0,3220.0,30.0,0.0,3040.0,262.0,101.0,14520.0,1328.0,484.0,No
174.0,1740.0,10.0,0.0,1740.0,174.0,174.0,13280.0,1328.0,1328.0,No
295.0,4000.0,30.0,0.0,3540.0,282.0,118.0,14520.0,1328.0,484.0,No
107.0,1070.0,10.0,0.0,1070.0,107.0,107.0,13280.0,1328.0,1328.0,No
357.0,3570.0,10.0,0.0,3570.0,357.0,357.0,13280.0,1328.0,1328.0,No
609.0,6490.0,20.0,0.0,6290.0,600.0,314.0,13280.0,1328.0,664.0,No
185.0,1850.0,10.0,0.0,1850.0,185.0,185.0,13280.0,1328.0,1328.0,No
206.0,2300.0,30.0,0.0,2220.0,198.0,74.0,14460.0,1328.0,482.0,No
