% 1. Title: Iris Plants Database
% 
% 2. Sources:
%      (a) Creator: Elisa Venditti
%      (b) Donor: Elisa Venditti
%      (c) Date: May, 2022
% 
@RELATION buggy

@ATTRIBUTE size  NUMERIC
@ATTRIBUTE locTouched   NUMERIC
@ATTRIBUTE revisionNumber  NUMERIC
@ATTRIBUTE authorNumber   NUMERIC
@ATTRIBUTE locAdded   NUMERIC
@ATTRIBUTE maxLocAdded   NUMERIC
@ATTRIBUTE avgLocAdded   NUMERIC
@ATTRIBUTE chgSetSize   NUMERIC
@ATTRIBUTE maxChgSetSize   NUMERIC
@ATTRIBUTE avgChgSetSize   NUMERIC
@ATTRIBUTE class        {Yes, No}
@DATA
258.0,4386.0,17.0,0.0,4386.0,258.0,258.0,22576.0,1328.0,1328.0,No
101.0,1717.0,17.0,0.0,1717.0,101.0,101.0,22576.0,1328.0,1328.0,No
178.0,3026.0,17.0,0.0,3026.0,178.0,178.0,22576.0,1328.0,1328.0,No
32.0,544.0,17.0,0.0,544.0,32.0,32.0,22576.0,1328.0,1328.0,No
28.0,476.0,17.0,0.0,476.0,28.0,28.0,22576.0,1328.0,1328.0,No
45.0,765.0,17.0,0.0,765.0,45.0,45.0,22576.0,1328.0,1328.0,No
33.0,595.0,34.0,0.0,578.0,33.0,17.0,238.0,12.0,7.0,No
75.0,1513.0,51.0,0.0,1394.0,75.0,27.0,22780.0,1328.0,446.0,No
251.0,5627.0,51.0,0.0,5287.0,211.0,103.0,24582.0,1328.0,482.0,No
87.0,1479.0,17.0,0.0,1479.0,87.0,87.0,22576.0,1328.0,1328.0,No
82.0,1394.0,17.0,0.0,1394.0,82.0,82.0,22576.0,1328.0,1328.0,No
45.0,765.0,17.0,0.0,765.0,45.0,45.0,22576.0,1328.0,1328.0,No
143.0,2431.0,17.0,0.0,2431.0,143.0,143.0,22576.0,1328.0,1328.0,No
98.0,1666.0,17.0,0.0,1666.0,98.0,98.0,22576.0,1328.0,1328.0,No
46.0,782.0,17.0,0.0,782.0,46.0,46.0,22576.0,1328.0,1328.0,No
32.0,544.0,17.0,0.0,544.0,32.0,32.0,22576.0,1328.0,1328.0,No
102.0,1734.0,17.0,0.0,1734.0,102.0,102.0,22576.0,1328.0,1328.0,No
112.0,1904.0,17.0,0.0,1904.0,112.0,112.0,22576.0,1328.0,1328.0,No
85.0,1445.0,17.0,0.0,1445.0,85.0,85.0,22576.0,1328.0,1328.0,No
57.0,969.0,17.0,0.0,969.0,57.0,57.0,22576.0,1328.0,1328.0,No
210.0,3570.0,17.0,0.0,3570.0,210.0,210.0,22576.0,1328.0,1328.0,No
41.0,697.0,17.0,0.0,697.0,41.0,41.0,22576.0,1328.0,1328.0,No
34.0,578.0,17.0,0.0,578.0,34.0,34.0,22576.0,1328.0,1328.0,No
32.0,816.0,51.0,0.0,714.0,28.0,14.0,24684.0,1328.0,484.0,No
140.0,2380.0,17.0,0.0,2380.0,140.0,140.0,22576.0,1328.0,1328.0,No
85.0,1445.0,17.0,0.0,1445.0,85.0,85.0,22576.0,1328.0,1328.0,No
49.0,833.0,17.0,0.0,833.0,49.0,49.0,22576.0,1328.0,1328.0,No
111.0,1887.0,17.0,0.0,1887.0,111.0,111.0,22576.0,1328.0,1328.0,No
46.0,782.0,17.0,0.0,782.0,46.0,46.0,22576.0,1328.0,1328.0,No
91.0,1547.0,17.0,0.0,1547.0,91.0,91.0,22576.0,1328.0,1328.0,No
151.0,2567.0,17.0,0.0,2567.0,151.0,151.0,22576.0,1328.0,1328.0,No
73.0,1241.0,17.0,0.0,1241.0,73.0,73.0,22576.0,1328.0,1328.0,No
44.0,748.0,17.0,0.0,748.0,44.0,44.0,22576.0,1328.0,1328.0,No
47.0,799.0,17.0,0.0,799.0,47.0,47.0,22576.0,1328.0,1328.0,No
66.0,1122.0,17.0,0.0,1122.0,66.0,66.0,22576.0,1328.0,1328.0,No
105.0,1785.0,17.0,0.0,1785.0,105.0,105.0,22576.0,1328.0,1328.0,No
153.0,2601.0,17.0,0.0,2601.0,153.0,153.0,22576.0,1328.0,1328.0,No
49.0,833.0,17.0,0.0,833.0,49.0,49.0,22576.0,1328.0,1328.0,No
53.0,901.0,17.0,0.0,901.0,53.0,53.0,22576.0,1328.0,1328.0,No
98.0,1666.0,17.0,0.0,1666.0,98.0,98.0,22576.0,1328.0,1328.0,No
125.0,2125.0,17.0,0.0,2125.0,125.0,125.0,22576.0,1328.0,1328.0,No
40.0,680.0,17.0,0.0,680.0,40.0,40.0,22576.0,1328.0,1328.0,No
169.0,2873.0,34.0,0.0,2873.0,141.0,84.0,22763.0,1328.0,669.0,No
235.0,3995.0,17.0,0.0,3995.0,235.0,235.0,22576.0,1328.0,1328.0,No
177.0,3009.0,17.0,0.0,3009.0,177.0,177.0,22576.0,1328.0,1328.0,No
74.0,1258.0,17.0,0.0,1258.0,74.0,74.0,22576.0,1328.0,1328.0,No
115.0,1955.0,17.0,0.0,1955.0,115.0,115.0,22576.0,1328.0,1328.0,No
134.0,2278.0,34.0,0.0,2278.0,124.0,67.0,22712.0,1328.0,668.0,No
49.0,833.0,17.0,0.0,833.0,49.0,49.0,22576.0,1328.0,1328.0,No
104.0,1768.0,17.0,0.0,1768.0,104.0,104.0,22576.0,1328.0,1328.0,No
34.0,578.0,17.0,0.0,578.0,34.0,34.0,22576.0,1328.0,1328.0,No
101.0,1717.0,34.0,0.0,1717.0,72.0,50.0,22763.0,1328.0,669.0,No
84.0,1428.0,17.0,0.0,1428.0,84.0,84.0,22576.0,1328.0,1328.0,No
213.0,3621.0,17.0,0.0,3621.0,213.0,213.0,22576.0,1328.0,1328.0,No
34.0,578.0,17.0,0.0,578.0,34.0,34.0,22576.0,1328.0,1328.0,No
46.0,782.0,17.0,0.0,782.0,46.0,46.0,22576.0,1328.0,1328.0,No
133.0,2261.0,17.0,0.0,2261.0,133.0,133.0,22576.0,1328.0,1328.0,No
151.0,2567.0,17.0,0.0,2567.0,151.0,151.0,22576.0,1328.0,1328.0,No
399.0,8160.0,51.0,0.0,7718.0,370.0,151.0,23307.0,1328.0,457.0,No
63.0,1071.0,17.0,0.0,1071.0,63.0,63.0,22576.0,1328.0,1328.0,No
96.0,1632.0,17.0,0.0,1632.0,96.0,96.0,22576.0,1328.0,1328.0,No
93.0,1581.0,17.0,0.0,1581.0,93.0,93.0,22576.0,1328.0,1328.0,No
