% 1. Title: Iris Plants Database
% 
% 2. Sources:
%      (a) Creator: Elisa Venditti
%      (b) Donor: Elisa Venditti
%      (c) Date: May, 2022
% 
@RELATION buggy

@ATTRIBUTE size  NUMERIC
@ATTRIBUTE locTouched   NUMERIC
@ATTRIBUTE revisionNumber  NUMERIC
@ATTRIBUTE authorNumber   NUMERIC
@ATTRIBUTE locAdded   NUMERIC
@ATTRIBUTE maxLocAdded   NUMERIC
@ATTRIBUTE avgLocAdded   NUMERIC
@ATTRIBUTE chgSetSize   NUMERIC
@ATTRIBUTE maxChgSetSize   NUMERIC
@ATTRIBUTE avgChgSetSize   NUMERIC
@ATTRIBUTE class        {Yes, No}
@DATA
258.0,5934.0,23.0,0.0,5934.0,258.0,258.0,30544.0,1328.0,1328.0,No
101.0,2323.0,23.0,0.0,2323.0,101.0,101.0,30544.0,1328.0,1328.0,No
178.0,4094.0,23.0,0.0,4094.0,178.0,178.0,30544.0,1328.0,1328.0,No
32.0,736.0,23.0,0.0,736.0,32.0,32.0,30544.0,1328.0,1328.0,No
28.0,644.0,23.0,0.0,644.0,28.0,28.0,30544.0,1328.0,1328.0,No
45.0,1035.0,23.0,0.0,1035.0,45.0,45.0,30544.0,1328.0,1328.0,No
33.0,805.0,46.0,0.0,782.0,33.0,17.0,322.0,12.0,7.0,No
75.0,2047.0,69.0,0.0,1886.0,75.0,27.0,30820.0,1328.0,446.0,No
251.0,7613.0,69.0,0.0,7153.0,211.0,103.0,33258.0,1328.0,482.0,No
87.0,2001.0,23.0,0.0,2001.0,87.0,87.0,30544.0,1328.0,1328.0,No
82.0,1886.0,23.0,0.0,1886.0,82.0,82.0,30544.0,1328.0,1328.0,No
45.0,1035.0,23.0,0.0,1035.0,45.0,45.0,30544.0,1328.0,1328.0,No
143.0,3289.0,23.0,0.0,3289.0,143.0,143.0,30544.0,1328.0,1328.0,No
98.0,2254.0,23.0,0.0,2254.0,98.0,98.0,30544.0,1328.0,1328.0,No
46.0,1058.0,23.0,0.0,1058.0,46.0,46.0,30544.0,1328.0,1328.0,No
32.0,736.0,23.0,0.0,736.0,32.0,32.0,30544.0,1328.0,1328.0,No
102.0,2346.0,23.0,0.0,2346.0,102.0,102.0,30544.0,1328.0,1328.0,No
112.0,2576.0,23.0,0.0,2576.0,112.0,112.0,30544.0,1328.0,1328.0,No
85.0,1955.0,23.0,0.0,1955.0,85.0,85.0,30544.0,1328.0,1328.0,No
57.0,1311.0,23.0,0.0,1311.0,57.0,57.0,30544.0,1328.0,1328.0,No
210.0,4830.0,23.0,0.0,4830.0,210.0,210.0,30544.0,1328.0,1328.0,No
41.0,943.0,23.0,0.0,943.0,41.0,41.0,30544.0,1328.0,1328.0,No
34.0,782.0,23.0,0.0,782.0,34.0,34.0,30544.0,1328.0,1328.0,No
32.0,1104.0,69.0,0.0,966.0,28.0,14.0,33396.0,1328.0,484.0,No
140.0,3220.0,23.0,0.0,3220.0,140.0,140.0,30544.0,1328.0,1328.0,No
85.0,1955.0,23.0,0.0,1955.0,85.0,85.0,30544.0,1328.0,1328.0,No
