% 1. Title: Iris Plants Database
% 
% 2. Sources:
%      (a) Creator: Elisa Venditti
%      (b) Donor: Elisa Venditti
%      (c) Date: May, 2022
% 
@RELATION buggy

@ATTRIBUTE size  NUMERIC
@ATTRIBUTE locTouched   NUMERIC
@ATTRIBUTE revisionNumber  NUMERIC
@ATTRIBUTE authorNumber   NUMERIC
@ATTRIBUTE locAdded   NUMERIC
@ATTRIBUTE maxLocAdded   NUMERIC
@ATTRIBUTE avgLocAdded   NUMERIC
@ATTRIBUTE chgSetSize   NUMERIC
@ATTRIBUTE maxChgSetSize   NUMERIC
@ATTRIBUTE avgChgSetSize   NUMERIC
@ATTRIBUTE class        {Yes, No}
@DATA
258.0,5160.0,20.0,0.0,5160.0,258.0,258.0,26560.0,1328.0,1328.0,No
101.0,2020.0,20.0,0.0,2020.0,101.0,101.0,26560.0,1328.0,1328.0,No
178.0,3560.0,20.0,0.0,3560.0,178.0,178.0,26560.0,1328.0,1328.0,No
32.0,640.0,20.0,0.0,640.0,32.0,32.0,26560.0,1328.0,1328.0,No
28.0,560.0,20.0,0.0,560.0,28.0,28.0,26560.0,1328.0,1328.0,No
45.0,900.0,20.0,0.0,900.0,45.0,45.0,26560.0,1328.0,1328.0,No
33.0,700.0,40.0,0.0,680.0,33.0,17.0,280.0,12.0,7.0,No
75.0,1780.0,60.0,0.0,1640.0,75.0,27.0,26800.0,1328.0,446.0,No
251.0,6620.0,60.0,0.0,6220.0,211.0,103.0,28920.0,1328.0,482.0,No
87.0,1740.0,20.0,0.0,1740.0,87.0,87.0,26560.0,1328.0,1328.0,No
82.0,1640.0,20.0,0.0,1640.0,82.0,82.0,26560.0,1328.0,1328.0,No
45.0,900.0,20.0,0.0,900.0,45.0,45.0,26560.0,1328.0,1328.0,No
143.0,2860.0,20.0,0.0,2860.0,143.0,143.0,26560.0,1328.0,1328.0,No
98.0,1960.0,20.0,0.0,1960.0,98.0,98.0,26560.0,1328.0,1328.0,No
46.0,920.0,20.0,0.0,920.0,46.0,46.0,26560.0,1328.0,1328.0,No
32.0,640.0,20.0,0.0,640.0,32.0,32.0,26560.0,1328.0,1328.0,No
102.0,2040.0,20.0,0.0,2040.0,102.0,102.0,26560.0,1328.0,1328.0,No
112.0,2240.0,20.0,0.0,2240.0,112.0,112.0,26560.0,1328.0,1328.0,No
85.0,1700.0,20.0,0.0,1700.0,85.0,85.0,26560.0,1328.0,1328.0,No
57.0,1140.0,20.0,0.0,1140.0,57.0,57.0,26560.0,1328.0,1328.0,No
210.0,4200.0,20.0,0.0,4200.0,210.0,210.0,26560.0,1328.0,1328.0,No
41.0,820.0,20.0,0.0,820.0,41.0,41.0,26560.0,1328.0,1328.0,No
34.0,680.0,20.0,0.0,680.0,34.0,34.0,26560.0,1328.0,1328.0,No
32.0,960.0,60.0,0.0,840.0,28.0,14.0,29040.0,1328.0,484.0,No
140.0,2800.0,20.0,0.0,2800.0,140.0,140.0,26560.0,1328.0,1328.0,No
85.0,1700.0,20.0,0.0,1700.0,85.0,85.0,26560.0,1328.0,1328.0,No
49.0,980.0,20.0,0.0,980.0,49.0,49.0,26560.0,1328.0,1328.0,No
111.0,2220.0,20.0,0.0,2220.0,111.0,111.0,26560.0,1328.0,1328.0,No
46.0,920.0,20.0,0.0,920.0,46.0,46.0,26560.0,1328.0,1328.0,No
91.0,1820.0,20.0,0.0,1820.0,91.0,91.0,26560.0,1328.0,1328.0,No
151.0,3020.0,20.0,0.0,3020.0,151.0,151.0,26560.0,1328.0,1328.0,No
73.0,1460.0,20.0,0.0,1460.0,73.0,73.0,26560.0,1328.0,1328.0,No
44.0,880.0,20.0,0.0,880.0,44.0,44.0,26560.0,1328.0,1328.0,No
47.0,940.0,20.0,0.0,940.0,47.0,47.0,26560.0,1328.0,1328.0,No
66.0,1320.0,20.0,0.0,1320.0,66.0,66.0,26560.0,1328.0,1328.0,No
105.0,2100.0,20.0,0.0,2100.0,105.0,105.0,26560.0,1328.0,1328.0,No
153.0,3060.0,20.0,0.0,3060.0,153.0,153.0,26560.0,1328.0,1328.0,No
49.0,980.0,20.0,0.0,980.0,49.0,49.0,26560.0,1328.0,1328.0,No
53.0,1060.0,20.0,0.0,1060.0,53.0,53.0,26560.0,1328.0,1328.0,No
98.0,1960.0,20.0,0.0,1960.0,98.0,98.0,26560.0,1328.0,1328.0,No
125.0,2500.0,20.0,0.0,2500.0,125.0,125.0,26560.0,1328.0,1328.0,No
40.0,800.0,20.0,0.0,800.0,40.0,40.0,26560.0,1328.0,1328.0,No
169.0,3380.0,40.0,0.0,3380.0,141.0,84.0,26780.0,1328.0,669.0,No
235.0,4700.0,20.0,0.0,4700.0,235.0,235.0,26560.0,1328.0,1328.0,No
177.0,3540.0,20.0,0.0,3540.0,177.0,177.0,26560.0,1328.0,1328.0,No
74.0,1480.0,20.0,0.0,1480.0,74.0,74.0,26560.0,1328.0,1328.0,No
115.0,2300.0,20.0,0.0,2300.0,115.0,115.0,26560.0,1328.0,1328.0,No
134.0,2680.0,40.0,0.0,2680.0,124.0,67.0,26720.0,1328.0,668.0,No
49.0,980.0,20.0,0.0,980.0,49.0,49.0,26560.0,1328.0,1328.0,No
104.0,2080.0,20.0,0.0,2080.0,104.0,104.0,26560.0,1328.0,1328.0,No
34.0,680.0,20.0,0.0,680.0,34.0,34.0,26560.0,1328.0,1328.0,No
101.0,2020.0,40.0,0.0,2020.0,72.0,50.0,26780.0,1328.0,669.0,No
84.0,1680.0,20.0,0.0,1680.0,84.0,84.0,26560.0,1328.0,1328.0,No
213.0,4260.0,20.0,0.0,4260.0,213.0,213.0,26560.0,1328.0,1328.0,No
34.0,680.0,20.0,0.0,680.0,34.0,34.0,26560.0,1328.0,1328.0,No
46.0,920.0,20.0,0.0,920.0,46.0,46.0,26560.0,1328.0,1328.0,No
133.0,2660.0,20.0,0.0,2660.0,133.0,133.0,26560.0,1328.0,1328.0,No
151.0,3020.0,20.0,0.0,3020.0,151.0,151.0,26560.0,1328.0,1328.0,No
399.0,9600.0,60.0,0.0,9080.0,370.0,151.0,27420.0,1328.0,457.0,No
63.0,1260.0,20.0,0.0,1260.0,63.0,63.0,26560.0,1328.0,1328.0,No
96.0,1920.0,20.0,0.0,1920.0,96.0,96.0,26560.0,1328.0,1328.0,No
93.0,1860.0,20.0,0.0,1860.0,93.0,93.0,26560.0,1328.0,1328.0,No
75.0,1500.0,20.0,0.0,1500.0,75.0,75.0,26560.0,1328.0,1328.0,No
29.0,580.0,20.0,0.0,580.0,29.0,29.0,26560.0,1328.0,1328.0,No
175.0,3500.0,20.0,0.0,3500.0,175.0,175.0,26560.0,1328.0,1328.0,No
27.0,540.0,20.0,0.0,540.0,27.0,27.0,26560.0,1328.0,1328.0,No
244.0,4880.0,20.0,0.0,4880.0,244.0,244.0,26560.0,1328.0,1328.0,No
98.0,2080.0,40.0,0.0,2020.0,98.0,50.0,26560.0,1328.0,664.0,No
37.0,740.0,20.0,0.0,740.0,37.0,37.0,26560.0,1328.0,1328.0,No
31.0,620.0,20.0,0.0,620.0,31.0,31.0,26560.0,1328.0,1328.0,No
66.0,1320.0,20.0,0.0,1320.0,66.0,66.0,26560.0,1328.0,1328.0,No
107.0,2140.0,40.0,0.0,2140.0,97.0,53.0,26680.0,1328.0,667.0,No
35.0,700.0,20.0,0.0,700.0,35.0,35.0,26560.0,1328.0,1328.0,No
37.0,740.0,20.0,0.0,740.0,37.0,37.0,26560.0,1328.0,1328.0,No
69.0,1380.0,20.0,0.0,1380.0,69.0,69.0,26560.0,1328.0,1328.0,No
172.0,3960.0,60.0,0.0,3840.0,158.0,64.0,28920.0,1328.0,482.0,No
19.0,380.0,20.0,0.0,380.0,19.0,19.0,26560.0,1328.0,1328.0,No
