% 1. Title: Iris Plants Database
% 
% 2. Sources:
%      (a) Creator: Elisa Venditti
%      (b) Donor: Elisa Venditti
%      (c) Date: May, 2022
% 
@RELATION buggy

@ATTRIBUTE size  NUMERIC
@ATTRIBUTE locTouched   NUMERIC
@ATTRIBUTE revisionNumber  NUMERIC
@ATTRIBUTE authorNumber   NUMERIC
@ATTRIBUTE locAdded   NUMERIC
@ATTRIBUTE maxLocAdded   NUMERIC
@ATTRIBUTE avgLocAdded   NUMERIC
@ATTRIBUTE chgSetSize   NUMERIC
@ATTRIBUTE maxChgSetSize   NUMERIC
@ATTRIBUTE avgChgSetSize   NUMERIC
@ATTRIBUTE class        {Yes, No}
@DATA
258.0,5418.0,21.0,0.0,5418.0,258.0,258.0,27888.0,1328.0,1328.0,No
101.0,2121.0,21.0,0.0,2121.0,101.0,101.0,27888.0,1328.0,1328.0,No
178.0,3738.0,21.0,0.0,3738.0,178.0,178.0,27888.0,1328.0,1328.0,No
32.0,672.0,21.0,0.0,672.0,32.0,32.0,27888.0,1328.0,1328.0,No
28.0,588.0,21.0,0.0,588.0,28.0,28.0,27888.0,1328.0,1328.0,No
45.0,945.0,21.0,0.0,945.0,45.0,45.0,27888.0,1328.0,1328.0,No
33.0,735.0,42.0,0.0,714.0,33.0,17.0,294.0,12.0,7.0,No
75.0,1869.0,63.0,0.0,1722.0,75.0,27.0,28140.0,1328.0,446.0,No
251.0,6951.0,63.0,0.0,6531.0,211.0,103.0,30366.0,1328.0,482.0,No
87.0,1827.0,21.0,0.0,1827.0,87.0,87.0,27888.0,1328.0,1328.0,No
82.0,1722.0,21.0,0.0,1722.0,82.0,82.0,27888.0,1328.0,1328.0,No
45.0,945.0,21.0,0.0,945.0,45.0,45.0,27888.0,1328.0,1328.0,No
143.0,3003.0,21.0,0.0,3003.0,143.0,143.0,27888.0,1328.0,1328.0,No
98.0,2058.0,21.0,0.0,2058.0,98.0,98.0,27888.0,1328.0,1328.0,No
46.0,966.0,21.0,0.0,966.0,46.0,46.0,27888.0,1328.0,1328.0,No
32.0,672.0,21.0,0.0,672.0,32.0,32.0,27888.0,1328.0,1328.0,No
102.0,2142.0,21.0,0.0,2142.0,102.0,102.0,27888.0,1328.0,1328.0,No
112.0,2352.0,21.0,0.0,2352.0,112.0,112.0,27888.0,1328.0,1328.0,No
85.0,1785.0,21.0,0.0,1785.0,85.0,85.0,27888.0,1328.0,1328.0,No
57.0,1197.0,21.0,0.0,1197.0,57.0,57.0,27888.0,1328.0,1328.0,No
210.0,4410.0,21.0,0.0,4410.0,210.0,210.0,27888.0,1328.0,1328.0,No
41.0,861.0,21.0,0.0,861.0,41.0,41.0,27888.0,1328.0,1328.0,No
34.0,714.0,21.0,0.0,714.0,34.0,34.0,27888.0,1328.0,1328.0,No
32.0,1008.0,63.0,0.0,882.0,28.0,14.0,30492.0,1328.0,484.0,No
140.0,2940.0,21.0,0.0,2940.0,140.0,140.0,27888.0,1328.0,1328.0,No
85.0,1785.0,21.0,0.0,1785.0,85.0,85.0,27888.0,1328.0,1328.0,No
49.0,1029.0,21.0,0.0,1029.0,49.0,49.0,27888.0,1328.0,1328.0,No
111.0,2331.0,21.0,0.0,2331.0,111.0,111.0,27888.0,1328.0,1328.0,No
46.0,966.0,21.0,0.0,966.0,46.0,46.0,27888.0,1328.0,1328.0,No
91.0,1911.0,21.0,0.0,1911.0,91.0,91.0,27888.0,1328.0,1328.0,No
151.0,3171.0,21.0,0.0,3171.0,151.0,151.0,27888.0,1328.0,1328.0,No
73.0,1533.0,21.0,0.0,1533.0,73.0,73.0,27888.0,1328.0,1328.0,No
44.0,924.0,21.0,0.0,924.0,44.0,44.0,27888.0,1328.0,1328.0,No
47.0,987.0,21.0,0.0,987.0,47.0,47.0,27888.0,1328.0,1328.0,No
66.0,1386.0,21.0,0.0,1386.0,66.0,66.0,27888.0,1328.0,1328.0,No
105.0,2205.0,21.0,0.0,2205.0,105.0,105.0,27888.0,1328.0,1328.0,No
153.0,3213.0,21.0,0.0,3213.0,153.0,153.0,27888.0,1328.0,1328.0,No
49.0,1029.0,21.0,0.0,1029.0,49.0,49.0,27888.0,1328.0,1328.0,No
53.0,1113.0,21.0,0.0,1113.0,53.0,53.0,27888.0,1328.0,1328.0,No
98.0,2058.0,21.0,0.0,2058.0,98.0,98.0,27888.0,1328.0,1328.0,No
125.0,2625.0,21.0,0.0,2625.0,125.0,125.0,27888.0,1328.0,1328.0,No
40.0,840.0,21.0,0.0,840.0,40.0,40.0,27888.0,1328.0,1328.0,No
169.0,3549.0,42.0,0.0,3549.0,141.0,84.0,28119.0,1328.0,669.0,No
235.0,4935.0,21.0,0.0,4935.0,235.0,235.0,27888.0,1328.0,1328.0,No
177.0,3717.0,21.0,0.0,3717.0,177.0,177.0,27888.0,1328.0,1328.0,No
74.0,1554.0,21.0,0.0,1554.0,74.0,74.0,27888.0,1328.0,1328.0,No
115.0,2415.0,21.0,0.0,2415.0,115.0,115.0,27888.0,1328.0,1328.0,No
134.0,2814.0,42.0,0.0,2814.0,124.0,67.0,28056.0,1328.0,668.0,No
49.0,1029.0,21.0,0.0,1029.0,49.0,49.0,27888.0,1328.0,1328.0,No
104.0,2184.0,21.0,0.0,2184.0,104.0,104.0,27888.0,1328.0,1328.0,No
34.0,714.0,21.0,0.0,714.0,34.0,34.0,27888.0,1328.0,1328.0,No
101.0,2121.0,42.0,0.0,2121.0,72.0,50.0,28119.0,1328.0,669.0,No
84.0,1764.0,21.0,0.0,1764.0,84.0,84.0,27888.0,1328.0,1328.0,No
213.0,4473.0,21.0,0.0,4473.0,213.0,213.0,27888.0,1328.0,1328.0,No
34.0,714.0,21.0,0.0,714.0,34.0,34.0,27888.0,1328.0,1328.0,No
46.0,966.0,21.0,0.0,966.0,46.0,46.0,27888.0,1328.0,1328.0,No
133.0,2793.0,21.0,0.0,2793.0,133.0,133.0,27888.0,1328.0,1328.0,No
151.0,3171.0,21.0,0.0,3171.0,151.0,151.0,27888.0,1328.0,1328.0,No
399.0,10080.0,63.0,0.0,9534.0,370.0,151.0,28791.0,1328.0,457.0,No
63.0,1323.0,21.0,0.0,1323.0,63.0,63.0,27888.0,1328.0,1328.0,No
96.0,2016.0,21.0,0.0,2016.0,96.0,96.0,27888.0,1328.0,1328.0,No
93.0,1953.0,21.0,0.0,1953.0,93.0,93.0,27888.0,1328.0,1328.0,No
