% 1. Title: Iris Plants Database
% 
% 2. Sources:
%      (a) Creator: Elisa Venditti
%      (b) Donor: Elisa Venditti
%      (c) Date: May, 2022
% 
@RELATION buggy

@ATTRIBUTE size  NUMERIC
@ATTRIBUTE locTouched   NUMERIC
@ATTRIBUTE revisionNumber  NUMERIC
@ATTRIBUTE authorNumber   NUMERIC
@ATTRIBUTE locAdded   NUMERIC
@ATTRIBUTE maxLocAdded   NUMERIC
@ATTRIBUTE avgLocAdded   NUMERIC
@ATTRIBUTE chgSetSize   NUMERIC
@ATTRIBUTE maxChgSetSize   NUMERIC
@ATTRIBUTE avgChgSetSize   NUMERIC
@ATTRIBUTE class        {Yes, No}
@DATA
258.0,3354.0,13.0,0.0,3354.0,258.0,258.0,17264.0,1328.0,1328.0,No
101.0,1313.0,13.0,0.0,1313.0,101.0,101.0,17264.0,1328.0,1328.0,No
178.0,2314.0,13.0,0.0,2314.0,178.0,178.0,17264.0,1328.0,1328.0,No
32.0,416.0,13.0,0.0,416.0,32.0,32.0,17264.0,1328.0,1328.0,No
28.0,364.0,13.0,0.0,364.0,28.0,28.0,17264.0,1328.0,1328.0,No
45.0,585.0,13.0,0.0,585.0,45.0,45.0,17264.0,1328.0,1328.0,No
33.0,455.0,26.0,0.0,442.0,33.0,17.0,182.0,12.0,7.0,No
75.0,1157.0,39.0,0.0,1066.0,75.0,27.0,17420.0,1328.0,446.0,No
251.0,4303.0,39.0,0.0,4043.0,211.0,103.0,18798.0,1328.0,482.0,No
87.0,1131.0,13.0,0.0,1131.0,87.0,87.0,17264.0,1328.0,1328.0,No
82.0,1066.0,13.0,0.0,1066.0,82.0,82.0,17264.0,1328.0,1328.0,No
45.0,585.0,13.0,0.0,585.0,45.0,45.0,17264.0,1328.0,1328.0,No
143.0,1859.0,13.0,0.0,1859.0,143.0,143.0,17264.0,1328.0,1328.0,No
98.0,1274.0,13.0,0.0,1274.0,98.0,98.0,17264.0,1328.0,1328.0,No
46.0,598.0,13.0,0.0,598.0,46.0,46.0,17264.0,1328.0,1328.0,No
32.0,416.0,13.0,0.0,416.0,32.0,32.0,17264.0,1328.0,1328.0,No
102.0,1326.0,13.0,0.0,1326.0,102.0,102.0,17264.0,1328.0,1328.0,No
112.0,1456.0,13.0,0.0,1456.0,112.0,112.0,17264.0,1328.0,1328.0,No
85.0,1105.0,13.0,0.0,1105.0,85.0,85.0,17264.0,1328.0,1328.0,No
57.0,741.0,13.0,0.0,741.0,57.0,57.0,17264.0,1328.0,1328.0,No
210.0,2730.0,13.0,0.0,2730.0,210.0,210.0,17264.0,1328.0,1328.0,No
