% 1. Title: Iris Plants Database
% 
% 2. Sources:
%      (a) Creator: Elisa Venditti
%      (b) Donor: Elisa Venditti
%      (c) Date: May, 2022
% 
@RELATION buggy

@ATTRIBUTE size  NUMERIC
@ATTRIBUTE locTouched   NUMERIC
@ATTRIBUTE revisionNumber  NUMERIC
@ATTRIBUTE authorNumber   NUMERIC
@ATTRIBUTE locAdded   NUMERIC
@ATTRIBUTE maxLocAdded   NUMERIC
@ATTRIBUTE avgLocAdded   NUMERIC
@ATTRIBUTE chgSetSize   NUMERIC
@ATTRIBUTE maxChgSetSize   NUMERIC
@ATTRIBUTE avgChgSetSize   NUMERIC
@ATTRIBUTE class        {Yes, No}
@DATA
258.0,516.0,2.0,0.0,516.0,258.0,258.0,2656.0,1328.0,1328.0,No
101.0,202.0,2.0,0.0,202.0,101.0,101.0,2656.0,1328.0,1328.0,No
178.0,356.0,2.0,0.0,356.0,178.0,178.0,2656.0,1328.0,1328.0,No
32.0,64.0,2.0,0.0,64.0,32.0,32.0,2656.0,1328.0,1328.0,No
28.0,56.0,2.0,0.0,56.0,28.0,28.0,2656.0,1328.0,1328.0,No
45.0,90.0,2.0,0.0,90.0,45.0,45.0,2656.0,1328.0,1328.0,No
33.0,70.0,4.0,0.0,68.0,33.0,17.0,28.0,12.0,7.0,No
75.0,178.0,6.0,0.0,164.0,75.0,27.0,2680.0,1328.0,446.0,No
251.0,662.0,6.0,0.0,622.0,211.0,103.0,2892.0,1328.0,482.0,No
87.0,174.0,2.0,0.0,174.0,87.0,87.0,2656.0,1328.0,1328.0,No
82.0,164.0,2.0,0.0,164.0,82.0,82.0,2656.0,1328.0,1328.0,No
45.0,90.0,2.0,0.0,90.0,45.0,45.0,2656.0,1328.0,1328.0,No
143.0,286.0,2.0,0.0,286.0,143.0,143.0,2656.0,1328.0,1328.0,No
98.0,196.0,2.0,0.0,196.0,98.0,98.0,2656.0,1328.0,1328.0,No
46.0,92.0,2.0,0.0,92.0,46.0,46.0,2656.0,1328.0,1328.0,No
32.0,64.0,2.0,0.0,64.0,32.0,32.0,2656.0,1328.0,1328.0,No
102.0,204.0,2.0,0.0,204.0,102.0,102.0,2656.0,1328.0,1328.0,No
112.0,224.0,2.0,0.0,224.0,112.0,112.0,2656.0,1328.0,1328.0,No
85.0,170.0,2.0,0.0,170.0,85.0,85.0,2656.0,1328.0,1328.0,No
57.0,114.0,2.0,0.0,114.0,57.0,57.0,2656.0,1328.0,1328.0,No
210.0,420.0,2.0,0.0,420.0,210.0,210.0,2656.0,1328.0,1328.0,No
41.0,82.0,2.0,0.0,82.0,41.0,41.0,2656.0,1328.0,1328.0,No
34.0,68.0,2.0,0.0,68.0,34.0,34.0,2656.0,1328.0,1328.0,No
32.0,96.0,6.0,0.0,84.0,28.0,14.0,2904.0,1328.0,484.0,No
140.0,280.0,2.0,0.0,280.0,140.0,140.0,2656.0,1328.0,1328.0,No
85.0,170.0,2.0,0.0,170.0,85.0,85.0,2656.0,1328.0,1328.0,No
49.0,98.0,2.0,0.0,98.0,49.0,49.0,2656.0,1328.0,1328.0,No
111.0,222.0,2.0,0.0,222.0,111.0,111.0,2656.0,1328.0,1328.0,No
46.0,92.0,2.0,0.0,92.0,46.0,46.0,2656.0,1328.0,1328.0,No
91.0,182.0,2.0,0.0,182.0,91.0,91.0,2656.0,1328.0,1328.0,No
151.0,302.0,2.0,0.0,302.0,151.0,151.0,2656.0,1328.0,1328.0,No
73.0,146.0,2.0,0.0,146.0,73.0,73.0,2656.0,1328.0,1328.0,No
44.0,88.0,2.0,0.0,88.0,44.0,44.0,2656.0,1328.0,1328.0,No
47.0,94.0,2.0,0.0,94.0,47.0,47.0,2656.0,1328.0,1328.0,No
66.0,132.0,2.0,0.0,132.0,66.0,66.0,2656.0,1328.0,1328.0,No
105.0,210.0,2.0,0.0,210.0,105.0,105.0,2656.0,1328.0,1328.0,No
153.0,306.0,2.0,0.0,306.0,153.0,153.0,2656.0,1328.0,1328.0,No
49.0,98.0,2.0,0.0,98.0,49.0,49.0,2656.0,1328.0,1328.0,No
53.0,106.0,2.0,0.0,106.0,53.0,53.0,2656.0,1328.0,1328.0,No
98.0,196.0,2.0,0.0,196.0,98.0,98.0,2656.0,1328.0,1328.0,No
125.0,250.0,2.0,0.0,250.0,125.0,125.0,2656.0,1328.0,1328.0,No
40.0,80.0,2.0,0.0,80.0,40.0,40.0,2656.0,1328.0,1328.0,No
169.0,338.0,4.0,0.0,338.0,141.0,84.0,2678.0,1328.0,669.0,No
235.0,470.0,2.0,0.0,470.0,235.0,235.0,2656.0,1328.0,1328.0,No
177.0,354.0,2.0,0.0,354.0,177.0,177.0,2656.0,1328.0,1328.0,No
74.0,148.0,2.0,0.0,148.0,74.0,74.0,2656.0,1328.0,1328.0,No
115.0,230.0,2.0,0.0,230.0,115.0,115.0,2656.0,1328.0,1328.0,No
134.0,268.0,4.0,0.0,268.0,124.0,67.0,2672.0,1328.0,668.0,No
49.0,98.0,2.0,0.0,98.0,49.0,49.0,2656.0,1328.0,1328.0,No
104.0,208.0,2.0,0.0,208.0,104.0,104.0,2656.0,1328.0,1328.0,No
34.0,68.0,2.0,0.0,68.0,34.0,34.0,2656.0,1328.0,1328.0,No
101.0,202.0,4.0,0.0,202.0,72.0,50.0,2678.0,1328.0,669.0,No
84.0,168.0,2.0,0.0,168.0,84.0,84.0,2656.0,1328.0,1328.0,No
213.0,426.0,2.0,0.0,426.0,213.0,213.0,2656.0,1328.0,1328.0,No
34.0,68.0,2.0,0.0,68.0,34.0,34.0,2656.0,1328.0,1328.0,No
46.0,92.0,2.0,0.0,92.0,46.0,46.0,2656.0,1328.0,1328.0,No
133.0,266.0,2.0,0.0,266.0,133.0,133.0,2656.0,1328.0,1328.0,No
151.0,302.0,2.0,0.0,302.0,151.0,151.0,2656.0,1328.0,1328.0,No
399.0,960.0,6.0,0.0,908.0,370.0,151.0,2742.0,1328.0,457.0,No
63.0,126.0,2.0,0.0,126.0,63.0,63.0,2656.0,1328.0,1328.0,No
96.0,192.0,2.0,0.0,192.0,96.0,96.0,2656.0,1328.0,1328.0,No
93.0,186.0,2.0,0.0,186.0,93.0,93.0,2656.0,1328.0,1328.0,No
75.0,150.0,2.0,0.0,150.0,75.0,75.0,2656.0,1328.0,1328.0,No
29.0,58.0,2.0,0.0,58.0,29.0,29.0,2656.0,1328.0,1328.0,No
175.0,350.0,2.0,0.0,350.0,175.0,175.0,2656.0,1328.0,1328.0,No
27.0,54.0,2.0,0.0,54.0,27.0,27.0,2656.0,1328.0,1328.0,No
244.0,488.0,2.0,0.0,488.0,244.0,244.0,2656.0,1328.0,1328.0,No
98.0,208.0,4.0,0.0,202.0,98.0,50.0,2656.0,1328.0,664.0,No
37.0,74.0,2.0,0.0,74.0,37.0,37.0,2656.0,1328.0,1328.0,No
31.0,62.0,2.0,0.0,62.0,31.0,31.0,2656.0,1328.0,1328.0,No
66.0,132.0,2.0,0.0,132.0,66.0,66.0,2656.0,1328.0,1328.0,No
107.0,214.0,4.0,0.0,214.0,97.0,53.0,2668.0,1328.0,667.0,No
35.0,70.0,2.0,0.0,70.0,35.0,35.0,2656.0,1328.0,1328.0,No
37.0,74.0,2.0,0.0,74.0,37.0,37.0,2656.0,1328.0,1328.0,No
69.0,138.0,2.0,0.0,138.0,69.0,69.0,2656.0,1328.0,1328.0,No
172.0,396.0,6.0,0.0,384.0,158.0,64.0,2892.0,1328.0,482.0,No
19.0,38.0,2.0,0.0,38.0,19.0,19.0,2656.0,1328.0,1328.0,No
353.0,706.0,2.0,0.0,706.0,353.0,353.0,2656.0,1328.0,1328.0,No
49.0,98.0,2.0,0.0,98.0,49.0,49.0,2656.0,1328.0,1328.0,No
26.0,52.0,2.0,0.0,52.0,26.0,26.0,2656.0,1328.0,1328.0,No
26.0,52.0,2.0,0.0,52.0,26.0,26.0,2656.0,1328.0,1328.0,No
42.0,84.0,2.0,0.0,84.0,42.0,42.0,2656.0,1328.0,1328.0,No
28.0,56.0,2.0,0.0,56.0,28.0,28.0,2656.0,1328.0,1328.0,No
28.0,56.0,2.0,0.0,56.0,28.0,28.0,2656.0,1328.0,1328.0,No
43.0,86.0,2.0,0.0,86.0,43.0,43.0,2656.0,1328.0,1328.0,No
99.0,198.0,2.0,0.0,198.0,99.0,99.0,2656.0,1328.0,1328.0,No
65.0,130.0,2.0,0.0,130.0,65.0,65.0,2656.0,1328.0,1328.0,No
35.0,70.0,2.0,0.0,70.0,35.0,35.0,2656.0,1328.0,1328.0,No
62.0,124.0,2.0,0.0,124.0,62.0,62.0,2656.0,1328.0,1328.0,No
40.0,80.0,2.0,0.0,80.0,40.0,40.0,2656.0,1328.0,1328.0,No
27.0,54.0,2.0,0.0,54.0,27.0,27.0,2656.0,1328.0,1328.0,No
29.0,58.0,2.0,0.0,58.0,29.0,29.0,2656.0,1328.0,1328.0,No
94.0,196.0,4.0,0.0,192.0,96.0,48.0,2662.0,1328.0,665.0,No
50.0,100.0,2.0,0.0,100.0,50.0,50.0,2656.0,1328.0,1328.0,No
165.0,382.0,6.0,0.0,356.0,150.0,59.0,2708.0,1328.0,451.0,No
43.0,86.0,2.0,0.0,86.0,43.0,43.0,2656.0,1328.0,1328.0,No
180.0,752.0,8.0,0.0,572.0,200.0,71.0,2898.0,1328.0,362.0,No
111.0,222.0,2.0,0.0,222.0,111.0,111.0,2656.0,1328.0,1328.0,No
66.0,132.0,2.0,0.0,132.0,66.0,66.0,2656.0,1328.0,1328.0,No
113.0,226.0,2.0,0.0,226.0,113.0,113.0,2656.0,1328.0,1328.0,No
40.0,80.0,2.0,0.0,80.0,40.0,40.0,2656.0,1328.0,1328.0,No
72.0,144.0,2.0,0.0,144.0,72.0,72.0,2656.0,1328.0,1328.0,No
66.0,132.0,2.0,0.0,132.0,66.0,66.0,2656.0,1328.0,1328.0,No
77.0,154.0,2.0,0.0,154.0,77.0,77.0,2656.0,1328.0,1328.0,No
59.0,118.0,2.0,0.0,118.0,59.0,59.0,2656.0,1328.0,1328.0,No
184.0,368.0,2.0,0.0,368.0,184.0,184.0,2656.0,1328.0,1328.0,No
95.0,190.0,2.0,0.0,190.0,95.0,95.0,2656.0,1328.0,1328.0,No
102.0,204.0,2.0,0.0,204.0,102.0,102.0,2656.0,1328.0,1328.0,No
183.0,366.0,2.0,0.0,366.0,183.0,183.0,2656.0,1328.0,1328.0,No
119.0,238.0,2.0,0.0,238.0,119.0,119.0,2656.0,1328.0,1328.0,No
