% 1. Title: Iris Plants Database
% 
% 2. Sources:
%      (a) Creator: Elisa Venditti
%      (b) Donor: Elisa Venditti
%      (c) Date: May, 2022
% 
@RELATION buggy

@ATTRIBUTE size  NUMERIC
@ATTRIBUTE locTouched   NUMERIC
@ATTRIBUTE revisionNumber  NUMERIC
@ATTRIBUTE authorNumber   NUMERIC
@ATTRIBUTE locAdded   NUMERIC
@ATTRIBUTE maxLocAdded   NUMERIC
@ATTRIBUTE avgLocAdded   NUMERIC
@ATTRIBUTE chgSetSize   NUMERIC
@ATTRIBUTE maxChgSetSize   NUMERIC
@ATTRIBUTE avgChgSetSize   NUMERIC
@ATTRIBUTE class        {Yes, No}
@DATA
258.0,2064.0,8.0,0.0,2064.0,258.0,258.0,10624.0,1328.0,1328.0,No
101.0,808.0,8.0,0.0,808.0,101.0,101.0,10624.0,1328.0,1328.0,No
178.0,1424.0,8.0,0.0,1424.0,178.0,178.0,10624.0,1328.0,1328.0,No
32.0,256.0,8.0,0.0,256.0,32.0,32.0,10624.0,1328.0,1328.0,No
28.0,224.0,8.0,0.0,224.0,28.0,28.0,10624.0,1328.0,1328.0,No
45.0,360.0,8.0,0.0,360.0,45.0,45.0,10624.0,1328.0,1328.0,No
33.0,280.0,16.0,0.0,272.0,33.0,17.0,112.0,12.0,7.0,No
75.0,712.0,24.0,0.0,656.0,75.0,27.0,10720.0,1328.0,446.0,No
251.0,2648.0,24.0,0.0,2488.0,211.0,103.0,11568.0,1328.0,482.0,No
87.0,696.0,8.0,0.0,696.0,87.0,87.0,10624.0,1328.0,1328.0,No
82.0,656.0,8.0,0.0,656.0,82.0,82.0,10624.0,1328.0,1328.0,No
45.0,360.0,8.0,0.0,360.0,45.0,45.0,10624.0,1328.0,1328.0,No
143.0,1144.0,8.0,0.0,1144.0,143.0,143.0,10624.0,1328.0,1328.0,No
98.0,784.0,8.0,0.0,784.0,98.0,98.0,10624.0,1328.0,1328.0,No
46.0,368.0,8.0,0.0,368.0,46.0,46.0,10624.0,1328.0,1328.0,No
32.0,256.0,8.0,0.0,256.0,32.0,32.0,10624.0,1328.0,1328.0,No
102.0,816.0,8.0,0.0,816.0,102.0,102.0,10624.0,1328.0,1328.0,No
112.0,896.0,8.0,0.0,896.0,112.0,112.0,10624.0,1328.0,1328.0,No
85.0,680.0,8.0,0.0,680.0,85.0,85.0,10624.0,1328.0,1328.0,No
57.0,456.0,8.0,0.0,456.0,57.0,57.0,10624.0,1328.0,1328.0,No
210.0,1680.0,8.0,0.0,1680.0,210.0,210.0,10624.0,1328.0,1328.0,No
41.0,328.0,8.0,0.0,328.0,41.0,41.0,10624.0,1328.0,1328.0,No
34.0,272.0,8.0,0.0,272.0,34.0,34.0,10624.0,1328.0,1328.0,No
32.0,384.0,24.0,0.0,336.0,28.0,14.0,11616.0,1328.0,484.0,No
140.0,1120.0,8.0,0.0,1120.0,140.0,140.0,10624.0,1328.0,1328.0,No
85.0,680.0,8.0,0.0,680.0,85.0,85.0,10624.0,1328.0,1328.0,No
49.0,392.0,8.0,0.0,392.0,49.0,49.0,10624.0,1328.0,1328.0,No
111.0,888.0,8.0,0.0,888.0,111.0,111.0,10624.0,1328.0,1328.0,No
46.0,368.0,8.0,0.0,368.0,46.0,46.0,10624.0,1328.0,1328.0,No
91.0,728.0,8.0,0.0,728.0,91.0,91.0,10624.0,1328.0,1328.0,No
151.0,1208.0,8.0,0.0,1208.0,151.0,151.0,10624.0,1328.0,1328.0,No
73.0,584.0,8.0,0.0,584.0,73.0,73.0,10624.0,1328.0,1328.0,No
44.0,352.0,8.0,0.0,352.0,44.0,44.0,10624.0,1328.0,1328.0,No
47.0,376.0,8.0,0.0,376.0,47.0,47.0,10624.0,1328.0,1328.0,No
66.0,528.0,8.0,0.0,528.0,66.0,66.0,10624.0,1328.0,1328.0,No
105.0,840.0,8.0,0.0,840.0,105.0,105.0,10624.0,1328.0,1328.0,No
153.0,1224.0,8.0,0.0,1224.0,153.0,153.0,10624.0,1328.0,1328.0,No
49.0,392.0,8.0,0.0,392.0,49.0,49.0,10624.0,1328.0,1328.0,No
53.0,424.0,8.0,0.0,424.0,53.0,53.0,10624.0,1328.0,1328.0,No
98.0,784.0,8.0,0.0,784.0,98.0,98.0,10624.0,1328.0,1328.0,No
125.0,1000.0,8.0,0.0,1000.0,125.0,125.0,10624.0,1328.0,1328.0,No
40.0,320.0,8.0,0.0,320.0,40.0,40.0,10624.0,1328.0,1328.0,No
169.0,1352.0,16.0,0.0,1352.0,141.0,84.0,10712.0,1328.0,669.0,No
235.0,1880.0,8.0,0.0,1880.0,235.0,235.0,10624.0,1328.0,1328.0,No
177.0,1416.0,8.0,0.0,1416.0,177.0,177.0,10624.0,1328.0,1328.0,No
74.0,592.0,8.0,0.0,592.0,74.0,74.0,10624.0,1328.0,1328.0,No
115.0,920.0,8.0,0.0,920.0,115.0,115.0,10624.0,1328.0,1328.0,No
134.0,1072.0,16.0,0.0,1072.0,124.0,67.0,10688.0,1328.0,668.0,No
49.0,392.0,8.0,0.0,392.0,49.0,49.0,10624.0,1328.0,1328.0,No
104.0,832.0,8.0,0.0,832.0,104.0,104.0,10624.0,1328.0,1328.0,No
34.0,272.0,8.0,0.0,272.0,34.0,34.0,10624.0,1328.0,1328.0,No
101.0,808.0,16.0,0.0,808.0,72.0,50.0,10712.0,1328.0,669.0,No
84.0,672.0,8.0,0.0,672.0,84.0,84.0,10624.0,1328.0,1328.0,No
213.0,1704.0,8.0,0.0,1704.0,213.0,213.0,10624.0,1328.0,1328.0,No
34.0,272.0,8.0,0.0,272.0,34.0,34.0,10624.0,1328.0,1328.0,No
46.0,368.0,8.0,0.0,368.0,46.0,46.0,10624.0,1328.0,1328.0,No
133.0,1064.0,8.0,0.0,1064.0,133.0,133.0,10624.0,1328.0,1328.0,No
151.0,1208.0,8.0,0.0,1208.0,151.0,151.0,10624.0,1328.0,1328.0,No
399.0,3840.0,24.0,0.0,3632.0,370.0,151.0,10968.0,1328.0,457.0,No
63.0,504.0,8.0,0.0,504.0,63.0,63.0,10624.0,1328.0,1328.0,No
96.0,768.0,8.0,0.0,768.0,96.0,96.0,10624.0,1328.0,1328.0,No
93.0,744.0,8.0,0.0,744.0,93.0,93.0,10624.0,1328.0,1328.0,No
75.0,600.0,8.0,0.0,600.0,75.0,75.0,10624.0,1328.0,1328.0,No
29.0,232.0,8.0,0.0,232.0,29.0,29.0,10624.0,1328.0,1328.0,No
175.0,1400.0,8.0,0.0,1400.0,175.0,175.0,10624.0,1328.0,1328.0,No
