% 1. Title: Iris Plants Database
% 
% 2. Sources:
%      (a) Creator: Elisa Venditti
%      (b) Donor: Elisa Venditti
%      (c) Date: May, 2022
% 
@RELATION buggy

@ATTRIBUTE size  NUMERIC
@ATTRIBUTE locTouched   NUMERIC
@ATTRIBUTE revisionNumber  NUMERIC
@ATTRIBUTE authorNumber   NUMERIC
@ATTRIBUTE locAdded   NUMERIC
@ATTRIBUTE maxLocAdded   NUMERIC
@ATTRIBUTE avgLocAdded   NUMERIC
@ATTRIBUTE chgSetSize   NUMERIC
@ATTRIBUTE maxChgSetSize   NUMERIC
@ATTRIBUTE avgChgSetSize   NUMERIC
@ATTRIBUTE class        {Yes, No}
@DATA
258.0,1290.0,5.0,0.0,1290.0,258.0,258.0,6640.0,1328.0,1328.0,No
101.0,505.0,5.0,0.0,505.0,101.0,101.0,6640.0,1328.0,1328.0,No
178.0,890.0,5.0,0.0,890.0,178.0,178.0,6640.0,1328.0,1328.0,No
32.0,160.0,5.0,0.0,160.0,32.0,32.0,6640.0,1328.0,1328.0,No
28.0,140.0,5.0,0.0,140.0,28.0,28.0,6640.0,1328.0,1328.0,No
45.0,225.0,5.0,0.0,225.0,45.0,45.0,6640.0,1328.0,1328.0,No
33.0,175.0,10.0,0.0,170.0,33.0,17.0,70.0,12.0,7.0,No
75.0,445.0,15.0,0.0,410.0,75.0,27.0,6700.0,1328.0,446.0,No
251.0,1655.0,15.0,0.0,1555.0,211.0,103.0,7230.0,1328.0,482.0,No
87.0,435.0,5.0,0.0,435.0,87.0,87.0,6640.0,1328.0,1328.0,No
82.0,410.0,5.0,0.0,410.0,82.0,82.0,6640.0,1328.0,1328.0,No
45.0,225.0,5.0,0.0,225.0,45.0,45.0,6640.0,1328.0,1328.0,No
143.0,715.0,5.0,0.0,715.0,143.0,143.0,6640.0,1328.0,1328.0,No
98.0,490.0,5.0,0.0,490.0,98.0,98.0,6640.0,1328.0,1328.0,No
46.0,230.0,5.0,0.0,230.0,46.0,46.0,6640.0,1328.0,1328.0,No
32.0,160.0,5.0,0.0,160.0,32.0,32.0,6640.0,1328.0,1328.0,No
102.0,510.0,5.0,0.0,510.0,102.0,102.0,6640.0,1328.0,1328.0,No
112.0,560.0,5.0,0.0,560.0,112.0,112.0,6640.0,1328.0,1328.0,No
85.0,425.0,5.0,0.0,425.0,85.0,85.0,6640.0,1328.0,1328.0,No
57.0,285.0,5.0,0.0,285.0,57.0,57.0,6640.0,1328.0,1328.0,No
210.0,1050.0,5.0,0.0,1050.0,210.0,210.0,6640.0,1328.0,1328.0,No
41.0,205.0,5.0,0.0,205.0,41.0,41.0,6640.0,1328.0,1328.0,No
34.0,170.0,5.0,0.0,170.0,34.0,34.0,6640.0,1328.0,1328.0,No
32.0,240.0,15.0,0.0,210.0,28.0,14.0,7260.0,1328.0,484.0,No
140.0,700.0,5.0,0.0,700.0,140.0,140.0,6640.0,1328.0,1328.0,No
85.0,425.0,5.0,0.0,425.0,85.0,85.0,6640.0,1328.0,1328.0,No
49.0,245.0,5.0,0.0,245.0,49.0,49.0,6640.0,1328.0,1328.0,No
111.0,555.0,5.0,0.0,555.0,111.0,111.0,6640.0,1328.0,1328.0,No
46.0,230.0,5.0,0.0,230.0,46.0,46.0,6640.0,1328.0,1328.0,No
91.0,455.0,5.0,0.0,455.0,91.0,91.0,6640.0,1328.0,1328.0,No
151.0,755.0,5.0,0.0,755.0,151.0,151.0,6640.0,1328.0,1328.0,No
73.0,365.0,5.0,0.0,365.0,73.0,73.0,6640.0,1328.0,1328.0,No
44.0,220.0,5.0,0.0,220.0,44.0,44.0,6640.0,1328.0,1328.0,No
47.0,235.0,5.0,0.0,235.0,47.0,47.0,6640.0,1328.0,1328.0,No
66.0,330.0,5.0,0.0,330.0,66.0,66.0,6640.0,1328.0,1328.0,No
105.0,525.0,5.0,0.0,525.0,105.0,105.0,6640.0,1328.0,1328.0,No
153.0,765.0,5.0,0.0,765.0,153.0,153.0,6640.0,1328.0,1328.0,No
49.0,245.0,5.0,0.0,245.0,49.0,49.0,6640.0,1328.0,1328.0,No
53.0,265.0,5.0,0.0,265.0,53.0,53.0,6640.0,1328.0,1328.0,No
98.0,490.0,5.0,0.0,490.0,98.0,98.0,6640.0,1328.0,1328.0,No
125.0,625.0,5.0,0.0,625.0,125.0,125.0,6640.0,1328.0,1328.0,No
40.0,200.0,5.0,0.0,200.0,40.0,40.0,6640.0,1328.0,1328.0,No
169.0,845.0,10.0,0.0,845.0,141.0,84.0,6695.0,1328.0,669.0,No
235.0,1175.0,5.0,0.0,1175.0,235.0,235.0,6640.0,1328.0,1328.0,No
177.0,885.0,5.0,0.0,885.0,177.0,177.0,6640.0,1328.0,1328.0,No
74.0,370.0,5.0,0.0,370.0,74.0,74.0,6640.0,1328.0,1328.0,No
115.0,575.0,5.0,0.0,575.0,115.0,115.0,6640.0,1328.0,1328.0,No
134.0,670.0,10.0,0.0,670.0,124.0,67.0,6680.0,1328.0,668.0,No
49.0,245.0,5.0,0.0,245.0,49.0,49.0,6640.0,1328.0,1328.0,No
104.0,520.0,5.0,0.0,520.0,104.0,104.0,6640.0,1328.0,1328.0,No
34.0,170.0,5.0,0.0,170.0,34.0,34.0,6640.0,1328.0,1328.0,No
101.0,505.0,10.0,0.0,505.0,72.0,50.0,6695.0,1328.0,669.0,No
84.0,420.0,5.0,0.0,420.0,84.0,84.0,6640.0,1328.0,1328.0,No
213.0,1065.0,5.0,0.0,1065.0,213.0,213.0,6640.0,1328.0,1328.0,No
34.0,170.0,5.0,0.0,170.0,34.0,34.0,6640.0,1328.0,1328.0,No
46.0,230.0,5.0,0.0,230.0,46.0,46.0,6640.0,1328.0,1328.0,No
133.0,665.0,5.0,0.0,665.0,133.0,133.0,6640.0,1328.0,1328.0,No
151.0,755.0,5.0,0.0,755.0,151.0,151.0,6640.0,1328.0,1328.0,No
399.0,2400.0,15.0,0.0,2270.0,370.0,151.0,6855.0,1328.0,457.0,No
63.0,315.0,5.0,0.0,315.0,63.0,63.0,6640.0,1328.0,1328.0,No
96.0,480.0,5.0,0.0,480.0,96.0,96.0,6640.0,1328.0,1328.0,No
93.0,465.0,5.0,0.0,465.0,93.0,93.0,6640.0,1328.0,1328.0,No
75.0,375.0,5.0,0.0,375.0,75.0,75.0,6640.0,1328.0,1328.0,No
29.0,145.0,5.0,0.0,145.0,29.0,29.0,6640.0,1328.0,1328.0,No
175.0,875.0,5.0,0.0,875.0,175.0,175.0,6640.0,1328.0,1328.0,No
27.0,135.0,5.0,0.0,135.0,27.0,27.0,6640.0,1328.0,1328.0,No
244.0,1220.0,5.0,0.0,1220.0,244.0,244.0,6640.0,1328.0,1328.0,No
98.0,520.0,10.0,0.0,505.0,98.0,50.0,6640.0,1328.0,664.0,No
37.0,185.0,5.0,0.0,185.0,37.0,37.0,6640.0,1328.0,1328.0,No
31.0,155.0,5.0,0.0,155.0,31.0,31.0,6640.0,1328.0,1328.0,No
66.0,330.0,5.0,0.0,330.0,66.0,66.0,6640.0,1328.0,1328.0,No
107.0,535.0,10.0,0.0,535.0,97.0,53.0,6670.0,1328.0,667.0,No
35.0,175.0,5.0,0.0,175.0,35.0,35.0,6640.0,1328.0,1328.0,No
37.0,185.0,5.0,0.0,185.0,37.0,37.0,6640.0,1328.0,1328.0,No
69.0,345.0,5.0,0.0,345.0,69.0,69.0,6640.0,1328.0,1328.0,No
172.0,990.0,15.0,0.0,960.0,158.0,64.0,7230.0,1328.0,482.0,No
19.0,95.0,5.0,0.0,95.0,19.0,19.0,6640.0,1328.0,1328.0,No
353.0,1765.0,5.0,0.0,1765.0,353.0,353.0,6640.0,1328.0,1328.0,No
49.0,245.0,5.0,0.0,245.0,49.0,49.0,6640.0,1328.0,1328.0,No
26.0,130.0,5.0,0.0,130.0,26.0,26.0,6640.0,1328.0,1328.0,No
26.0,130.0,5.0,0.0,130.0,26.0,26.0,6640.0,1328.0,1328.0,No
42.0,210.0,5.0,0.0,210.0,42.0,42.0,6640.0,1328.0,1328.0,No
28.0,140.0,5.0,0.0,140.0,28.0,28.0,6640.0,1328.0,1328.0,No
28.0,140.0,5.0,0.0,140.0,28.0,28.0,6640.0,1328.0,1328.0,No
43.0,215.0,5.0,0.0,215.0,43.0,43.0,6640.0,1328.0,1328.0,No
99.0,495.0,5.0,0.0,495.0,99.0,99.0,6640.0,1328.0,1328.0,No
65.0,325.0,5.0,0.0,325.0,65.0,65.0,6640.0,1328.0,1328.0,No
35.0,175.0,5.0,0.0,175.0,35.0,35.0,6640.0,1328.0,1328.0,No
62.0,310.0,5.0,0.0,310.0,62.0,62.0,6640.0,1328.0,1328.0,No
40.0,200.0,5.0,0.0,200.0,40.0,40.0,6640.0,1328.0,1328.0,No
27.0,135.0,5.0,0.0,135.0,27.0,27.0,6640.0,1328.0,1328.0,No
29.0,145.0,5.0,0.0,145.0,29.0,29.0,6640.0,1328.0,1328.0,No
94.0,490.0,10.0,0.0,480.0,96.0,48.0,6655.0,1328.0,665.0,No
50.0,250.0,5.0,0.0,250.0,50.0,50.0,6640.0,1328.0,1328.0,No
165.0,955.0,15.0,0.0,890.0,150.0,59.0,6770.0,1328.0,451.0,No
43.0,215.0,5.0,0.0,215.0,43.0,43.0,6640.0,1328.0,1328.0,No
180.0,1880.0,20.0,0.0,1430.0,200.0,71.0,7245.0,1328.0,362.0,No
111.0,555.0,5.0,0.0,555.0,111.0,111.0,6640.0,1328.0,1328.0,No
66.0,330.0,5.0,0.0,330.0,66.0,66.0,6640.0,1328.0,1328.0,No
113.0,565.0,5.0,0.0,565.0,113.0,113.0,6640.0,1328.0,1328.0,No
40.0,200.0,5.0,0.0,200.0,40.0,40.0,6640.0,1328.0,1328.0,No
72.0,360.0,5.0,0.0,360.0,72.0,72.0,6640.0,1328.0,1328.0,No
66.0,330.0,5.0,0.0,330.0,66.0,66.0,6640.0,1328.0,1328.0,No
77.0,385.0,5.0,0.0,385.0,77.0,77.0,6640.0,1328.0,1328.0,No
59.0,295.0,5.0,0.0,295.0,59.0,59.0,6640.0,1328.0,1328.0,No
184.0,920.0,5.0,0.0,920.0,184.0,184.0,6640.0,1328.0,1328.0,No
95.0,475.0,5.0,0.0,475.0,95.0,95.0,6640.0,1328.0,1328.0,No
