% 1. Title: Iris Plants Database
% 
% 2. Sources:
%      (a) Creator: Elisa Venditti
%      (b) Donor: Elisa Venditti
%      (c) Date: May, 2022
% 
@RELATION buggy

@ATTRIBUTE size  NUMERIC
@ATTRIBUTE locTouched   NUMERIC
@ATTRIBUTE revisionNumber  NUMERIC
@ATTRIBUTE authorNumber   NUMERIC
@ATTRIBUTE locAdded   NUMERIC
@ATTRIBUTE maxLocAdded   NUMERIC
@ATTRIBUTE avgLocAdded   NUMERIC
@ATTRIBUTE chgSetSize   NUMERIC
@ATTRIBUTE maxChgSetSize   NUMERIC
@ATTRIBUTE avgChgSetSize   NUMERIC
@ATTRIBUTE class        {Yes, No}
@DATA
258.0,774.0,3.0,0.0,774.0,258.0,258.0,3984.0,1328.0,1328.0,No
101.0,303.0,3.0,0.0,303.0,101.0,101.0,3984.0,1328.0,1328.0,No
178.0,534.0,3.0,0.0,534.0,178.0,178.0,3984.0,1328.0,1328.0,No
32.0,96.0,3.0,0.0,96.0,32.0,32.0,3984.0,1328.0,1328.0,No
28.0,84.0,3.0,0.0,84.0,28.0,28.0,3984.0,1328.0,1328.0,No
45.0,135.0,3.0,0.0,135.0,45.0,45.0,3984.0,1328.0,1328.0,No
33.0,105.0,6.0,0.0,102.0,33.0,17.0,42.0,12.0,7.0,No
75.0,267.0,9.0,0.0,246.0,75.0,27.0,4020.0,1328.0,446.0,No
251.0,993.0,9.0,0.0,933.0,211.0,103.0,4338.0,1328.0,482.0,No
87.0,261.0,3.0,0.0,261.0,87.0,87.0,3984.0,1328.0,1328.0,No
82.0,246.0,3.0,0.0,246.0,82.0,82.0,3984.0,1328.0,1328.0,No
45.0,135.0,3.0,0.0,135.0,45.0,45.0,3984.0,1328.0,1328.0,No
143.0,429.0,3.0,0.0,429.0,143.0,143.0,3984.0,1328.0,1328.0,No
98.0,294.0,3.0,0.0,294.0,98.0,98.0,3984.0,1328.0,1328.0,No
46.0,138.0,3.0,0.0,138.0,46.0,46.0,3984.0,1328.0,1328.0,No
32.0,96.0,3.0,0.0,96.0,32.0,32.0,3984.0,1328.0,1328.0,No
102.0,306.0,3.0,0.0,306.0,102.0,102.0,3984.0,1328.0,1328.0,No
112.0,336.0,3.0,0.0,336.0,112.0,112.0,3984.0,1328.0,1328.0,No
85.0,255.0,3.0,0.0,255.0,85.0,85.0,3984.0,1328.0,1328.0,No
57.0,171.0,3.0,0.0,171.0,57.0,57.0,3984.0,1328.0,1328.0,No
210.0,630.0,3.0,0.0,630.0,210.0,210.0,3984.0,1328.0,1328.0,No
41.0,123.0,3.0,0.0,123.0,41.0,41.0,3984.0,1328.0,1328.0,No
34.0,102.0,3.0,0.0,102.0,34.0,34.0,3984.0,1328.0,1328.0,No
32.0,144.0,9.0,0.0,126.0,28.0,14.0,4356.0,1328.0,484.0,No
140.0,420.0,3.0,0.0,420.0,140.0,140.0,3984.0,1328.0,1328.0,No
85.0,255.0,3.0,0.0,255.0,85.0,85.0,3984.0,1328.0,1328.0,No
49.0,147.0,3.0,0.0,147.0,49.0,49.0,3984.0,1328.0,1328.0,No
111.0,333.0,3.0,0.0,333.0,111.0,111.0,3984.0,1328.0,1328.0,No
