% 1. Title: Iris Plants Database
% 
% 2. Sources:
%      (a) Creator: Elisa Venditti
%      (b) Donor: Elisa Venditti
%      (c) Date: May, 2022
% 
@RELATION buggy

@ATTRIBUTE size  NUMERIC
@ATTRIBUTE locTouched   NUMERIC
@ATTRIBUTE revisionNumber  NUMERIC
@ATTRIBUTE authorNumber   NUMERIC
@ATTRIBUTE locAdded   NUMERIC
@ATTRIBUTE maxLocAdded   NUMERIC
@ATTRIBUTE avgLocAdded   NUMERIC
@ATTRIBUTE chgSetSize   NUMERIC
@ATTRIBUTE maxChgSetSize   NUMERIC
@ATTRIBUTE avgChgSetSize   NUMERIC
@ATTRIBUTE class        {Yes, No}
@DATA
258.0,5676.0,22.0,0.0,5676.0,258.0,258.0,29216.0,1328.0,1328.0,No
101.0,2222.0,22.0,0.0,2222.0,101.0,101.0,29216.0,1328.0,1328.0,No
178.0,3916.0,22.0,0.0,3916.0,178.0,178.0,29216.0,1328.0,1328.0,No
32.0,704.0,22.0,0.0,704.0,32.0,32.0,29216.0,1328.0,1328.0,No
28.0,616.0,22.0,0.0,616.0,28.0,28.0,29216.0,1328.0,1328.0,No
45.0,990.0,22.0,0.0,990.0,45.0,45.0,29216.0,1328.0,1328.0,No
33.0,770.0,44.0,0.0,748.0,33.0,17.0,308.0,12.0,7.0,No
75.0,1958.0,66.0,0.0,1804.0,75.0,27.0,29480.0,1328.0,446.0,No
251.0,7282.0,66.0,0.0,6842.0,211.0,103.0,31812.0,1328.0,482.0,No
87.0,1914.0,22.0,0.0,1914.0,87.0,87.0,29216.0,1328.0,1328.0,No
82.0,1804.0,22.0,0.0,1804.0,82.0,82.0,29216.0,1328.0,1328.0,No
45.0,990.0,22.0,0.0,990.0,45.0,45.0,29216.0,1328.0,1328.0,No
143.0,3146.0,22.0,0.0,3146.0,143.0,143.0,29216.0,1328.0,1328.0,No
98.0,2156.0,22.0,0.0,2156.0,98.0,98.0,29216.0,1328.0,1328.0,No
46.0,1012.0,22.0,0.0,1012.0,46.0,46.0,29216.0,1328.0,1328.0,No
32.0,704.0,22.0,0.0,704.0,32.0,32.0,29216.0,1328.0,1328.0,No
102.0,2244.0,22.0,0.0,2244.0,102.0,102.0,29216.0,1328.0,1328.0,No
112.0,2464.0,22.0,0.0,2464.0,112.0,112.0,29216.0,1328.0,1328.0,No
85.0,1870.0,22.0,0.0,1870.0,85.0,85.0,29216.0,1328.0,1328.0,No
57.0,1254.0,22.0,0.0,1254.0,57.0,57.0,29216.0,1328.0,1328.0,No
210.0,4620.0,22.0,0.0,4620.0,210.0,210.0,29216.0,1328.0,1328.0,No
41.0,902.0,22.0,0.0,902.0,41.0,41.0,29216.0,1328.0,1328.0,No
34.0,748.0,22.0,0.0,748.0,34.0,34.0,29216.0,1328.0,1328.0,No
32.0,1056.0,66.0,0.0,924.0,28.0,14.0,31944.0,1328.0,484.0,No
140.0,3080.0,22.0,0.0,3080.0,140.0,140.0,29216.0,1328.0,1328.0,No
85.0,1870.0,22.0,0.0,1870.0,85.0,85.0,29216.0,1328.0,1328.0,No
49.0,1078.0,22.0,0.0,1078.0,49.0,49.0,29216.0,1328.0,1328.0,No
111.0,2442.0,22.0,0.0,2442.0,111.0,111.0,29216.0,1328.0,1328.0,No
46.0,1012.0,22.0,0.0,1012.0,46.0,46.0,29216.0,1328.0,1328.0,No
91.0,2002.0,22.0,0.0,2002.0,91.0,91.0,29216.0,1328.0,1328.0,No
151.0,3322.0,22.0,0.0,3322.0,151.0,151.0,29216.0,1328.0,1328.0,No
73.0,1606.0,22.0,0.0,1606.0,73.0,73.0,29216.0,1328.0,1328.0,No
44.0,968.0,22.0,0.0,968.0,44.0,44.0,29216.0,1328.0,1328.0,No
47.0,1034.0,22.0,0.0,1034.0,47.0,47.0,29216.0,1328.0,1328.0,No
66.0,1452.0,22.0,0.0,1452.0,66.0,66.0,29216.0,1328.0,1328.0,No
105.0,2310.0,22.0,0.0,2310.0,105.0,105.0,29216.0,1328.0,1328.0,No
153.0,3366.0,22.0,0.0,3366.0,153.0,153.0,29216.0,1328.0,1328.0,No
49.0,1078.0,22.0,0.0,1078.0,49.0,49.0,29216.0,1328.0,1328.0,No
53.0,1166.0,22.0,0.0,1166.0,53.0,53.0,29216.0,1328.0,1328.0,No
98.0,2156.0,22.0,0.0,2156.0,98.0,98.0,29216.0,1328.0,1328.0,No
125.0,2750.0,22.0,0.0,2750.0,125.0,125.0,29216.0,1328.0,1328.0,No
40.0,880.0,22.0,0.0,880.0,40.0,40.0,29216.0,1328.0,1328.0,No
169.0,3718.0,44.0,0.0,3718.0,141.0,84.0,29458.0,1328.0,669.0,No
235.0,5170.0,22.0,0.0,5170.0,235.0,235.0,29216.0,1328.0,1328.0,No
177.0,3894.0,22.0,0.0,3894.0,177.0,177.0,29216.0,1328.0,1328.0,No
74.0,1628.0,22.0,0.0,1628.0,74.0,74.0,29216.0,1328.0,1328.0,No
115.0,2530.0,22.0,0.0,2530.0,115.0,115.0,29216.0,1328.0,1328.0,No
134.0,2948.0,44.0,0.0,2948.0,124.0,67.0,29392.0,1328.0,668.0,No
49.0,1078.0,22.0,0.0,1078.0,49.0,49.0,29216.0,1328.0,1328.0,No
104.0,2288.0,22.0,0.0,2288.0,104.0,104.0,29216.0,1328.0,1328.0,No
34.0,748.0,22.0,0.0,748.0,34.0,34.0,29216.0,1328.0,1328.0,No
101.0,2222.0,44.0,0.0,2222.0,72.0,50.0,29458.0,1328.0,669.0,No
84.0,1848.0,22.0,0.0,1848.0,84.0,84.0,29216.0,1328.0,1328.0,No
213.0,4686.0,22.0,0.0,4686.0,213.0,213.0,29216.0,1328.0,1328.0,No
34.0,748.0,22.0,0.0,748.0,34.0,34.0,29216.0,1328.0,1328.0,No
46.0,1012.0,22.0,0.0,1012.0,46.0,46.0,29216.0,1328.0,1328.0,No
133.0,2926.0,22.0,0.0,2926.0,133.0,133.0,29216.0,1328.0,1328.0,No
