% 1. Title: Iris Plants Database
% 
% 2. Sources:
%      (a) Creator: Elisa Venditti
%      (b) Donor: Elisa Venditti
%      (c) Date: May, 2022
% 
@RELATION buggy

@ATTRIBUTE size  NUMERIC
@ATTRIBUTE locTouched   NUMERIC
@ATTRIBUTE revisionNumber  NUMERIC
@ATTRIBUTE authorNumber   NUMERIC
@ATTRIBUTE locAdded   NUMERIC
@ATTRIBUTE maxLocAdded   NUMERIC
@ATTRIBUTE avgLocAdded   NUMERIC
@ATTRIBUTE chgSetSize   NUMERIC
@ATTRIBUTE maxChgSetSize   NUMERIC
@ATTRIBUTE avgChgSetSize   NUMERIC
@ATTRIBUTE class        {Yes, No}
@DATA
258.0,2838.0,11.0,0.0,2838.0,258.0,258.0,14608.0,1328.0,1328.0,No
101.0,1111.0,11.0,0.0,1111.0,101.0,101.0,14608.0,1328.0,1328.0,No
178.0,1958.0,11.0,0.0,1958.0,178.0,178.0,14608.0,1328.0,1328.0,No
32.0,352.0,11.0,0.0,352.0,32.0,32.0,14608.0,1328.0,1328.0,No
28.0,308.0,11.0,0.0,308.0,28.0,28.0,14608.0,1328.0,1328.0,No
45.0,495.0,11.0,0.0,495.0,45.0,45.0,14608.0,1328.0,1328.0,No
33.0,385.0,22.0,0.0,374.0,33.0,17.0,154.0,12.0,7.0,No
75.0,979.0,33.0,0.0,902.0,75.0,27.0,14740.0,1328.0,446.0,No
251.0,3641.0,33.0,0.0,3421.0,211.0,103.0,15906.0,1328.0,482.0,No
87.0,957.0,11.0,0.0,957.0,87.0,87.0,14608.0,1328.0,1328.0,No
82.0,902.0,11.0,0.0,902.0,82.0,82.0,14608.0,1328.0,1328.0,No
45.0,495.0,11.0,0.0,495.0,45.0,45.0,14608.0,1328.0,1328.0,No
143.0,1573.0,11.0,0.0,1573.0,143.0,143.0,14608.0,1328.0,1328.0,No
98.0,1078.0,11.0,0.0,1078.0,98.0,98.0,14608.0,1328.0,1328.0,No
46.0,506.0,11.0,0.0,506.0,46.0,46.0,14608.0,1328.0,1328.0,No
32.0,352.0,11.0,0.0,352.0,32.0,32.0,14608.0,1328.0,1328.0,No
102.0,1122.0,11.0,0.0,1122.0,102.0,102.0,14608.0,1328.0,1328.0,No
112.0,1232.0,11.0,0.0,1232.0,112.0,112.0,14608.0,1328.0,1328.0,No
85.0,935.0,11.0,0.0,935.0,85.0,85.0,14608.0,1328.0,1328.0,No
57.0,627.0,11.0,0.0,627.0,57.0,57.0,14608.0,1328.0,1328.0,No
210.0,2310.0,11.0,0.0,2310.0,210.0,210.0,14608.0,1328.0,1328.0,No
41.0,451.0,11.0,0.0,451.0,41.0,41.0,14608.0,1328.0,1328.0,No
34.0,374.0,11.0,0.0,374.0,34.0,34.0,14608.0,1328.0,1328.0,No
32.0,528.0,33.0,0.0,462.0,28.0,14.0,15972.0,1328.0,484.0,No
140.0,1540.0,11.0,0.0,1540.0,140.0,140.0,14608.0,1328.0,1328.0,No
85.0,935.0,11.0,0.0,935.0,85.0,85.0,14608.0,1328.0,1328.0,No
49.0,539.0,11.0,0.0,539.0,49.0,49.0,14608.0,1328.0,1328.0,No
111.0,1221.0,11.0,0.0,1221.0,111.0,111.0,14608.0,1328.0,1328.0,No
46.0,506.0,11.0,0.0,506.0,46.0,46.0,14608.0,1328.0,1328.0,No
91.0,1001.0,11.0,0.0,1001.0,91.0,91.0,14608.0,1328.0,1328.0,No
151.0,1661.0,11.0,0.0,1661.0,151.0,151.0,14608.0,1328.0,1328.0,No
73.0,803.0,11.0,0.0,803.0,73.0,73.0,14608.0,1328.0,1328.0,No
44.0,484.0,11.0,0.0,484.0,44.0,44.0,14608.0,1328.0,1328.0,No
47.0,517.0,11.0,0.0,517.0,47.0,47.0,14608.0,1328.0,1328.0,No
66.0,726.0,11.0,0.0,726.0,66.0,66.0,14608.0,1328.0,1328.0,No
105.0,1155.0,11.0,0.0,1155.0,105.0,105.0,14608.0,1328.0,1328.0,No
153.0,1683.0,11.0,0.0,1683.0,153.0,153.0,14608.0,1328.0,1328.0,No
49.0,539.0,11.0,0.0,539.0,49.0,49.0,14608.0,1328.0,1328.0,No
53.0,583.0,11.0,0.0,583.0,53.0,53.0,14608.0,1328.0,1328.0,No
98.0,1078.0,11.0,0.0,1078.0,98.0,98.0,14608.0,1328.0,1328.0,No
125.0,1375.0,11.0,0.0,1375.0,125.0,125.0,14608.0,1328.0,1328.0,No
40.0,440.0,11.0,0.0,440.0,40.0,40.0,14608.0,1328.0,1328.0,No
169.0,1859.0,22.0,0.0,1859.0,141.0,84.0,14729.0,1328.0,669.0,No
235.0,2585.0,11.0,0.0,2585.0,235.0,235.0,14608.0,1328.0,1328.0,No
177.0,1947.0,11.0,0.0,1947.0,177.0,177.0,14608.0,1328.0,1328.0,No
74.0,814.0,11.0,0.0,814.0,74.0,74.0,14608.0,1328.0,1328.0,No
115.0,1265.0,11.0,0.0,1265.0,115.0,115.0,14608.0,1328.0,1328.0,No
134.0,1474.0,22.0,0.0,1474.0,124.0,67.0,14696.0,1328.0,668.0,No
49.0,539.0,11.0,0.0,539.0,49.0,49.0,14608.0,1328.0,1328.0,No
104.0,1144.0,11.0,0.0,1144.0,104.0,104.0,14608.0,1328.0,1328.0,No
34.0,374.0,11.0,0.0,374.0,34.0,34.0,14608.0,1328.0,1328.0,No
101.0,1111.0,22.0,0.0,1111.0,72.0,50.0,14729.0,1328.0,669.0,No
84.0,924.0,11.0,0.0,924.0,84.0,84.0,14608.0,1328.0,1328.0,No
213.0,2343.0,11.0,0.0,2343.0,213.0,213.0,14608.0,1328.0,1328.0,No
34.0,374.0,11.0,0.0,374.0,34.0,34.0,14608.0,1328.0,1328.0,No
46.0,506.0,11.0,0.0,506.0,46.0,46.0,14608.0,1328.0,1328.0,No
133.0,1463.0,11.0,0.0,1463.0,133.0,133.0,14608.0,1328.0,1328.0,No
151.0,1661.0,11.0,0.0,1661.0,151.0,151.0,14608.0,1328.0,1328.0,No
399.0,5280.0,33.0,0.0,4994.0,370.0,151.0,15081.0,1328.0,457.0,No
63.0,693.0,11.0,0.0,693.0,63.0,63.0,14608.0,1328.0,1328.0,No
96.0,1056.0,11.0,0.0,1056.0,96.0,96.0,14608.0,1328.0,1328.0,No
93.0,1023.0,11.0,0.0,1023.0,93.0,93.0,14608.0,1328.0,1328.0,No
75.0,825.0,11.0,0.0,825.0,75.0,75.0,14608.0,1328.0,1328.0,No
29.0,319.0,11.0,0.0,319.0,29.0,29.0,14608.0,1328.0,1328.0,No
175.0,1925.0,11.0,0.0,1925.0,175.0,175.0,14608.0,1328.0,1328.0,No
27.0,297.0,11.0,0.0,297.0,27.0,27.0,14608.0,1328.0,1328.0,No
244.0,2684.0,11.0,0.0,2684.0,244.0,244.0,14608.0,1328.0,1328.0,No
98.0,1144.0,22.0,0.0,1111.0,98.0,50.0,14608.0,1328.0,664.0,No
37.0,407.0,11.0,0.0,407.0,37.0,37.0,14608.0,1328.0,1328.0,No
31.0,341.0,11.0,0.0,341.0,31.0,31.0,14608.0,1328.0,1328.0,No
66.0,726.0,11.0,0.0,726.0,66.0,66.0,14608.0,1328.0,1328.0,No
107.0,1177.0,22.0,0.0,1177.0,97.0,53.0,14674.0,1328.0,667.0,No
35.0,385.0,11.0,0.0,385.0,35.0,35.0,14608.0,1328.0,1328.0,No
37.0,407.0,11.0,0.0,407.0,37.0,37.0,14608.0,1328.0,1328.0,No
69.0,759.0,11.0,0.0,759.0,69.0,69.0,14608.0,1328.0,1328.0,No
172.0,2178.0,33.0,0.0,2112.0,158.0,64.0,15906.0,1328.0,482.0,No
19.0,209.0,11.0,0.0,209.0,19.0,19.0,14608.0,1328.0,1328.0,No
353.0,3883.0,11.0,0.0,3883.0,353.0,353.0,14608.0,1328.0,1328.0,No
49.0,539.0,11.0,0.0,539.0,49.0,49.0,14608.0,1328.0,1328.0,No
26.0,286.0,11.0,0.0,286.0,26.0,26.0,14608.0,1328.0,1328.0,No
26.0,286.0,11.0,0.0,286.0,26.0,26.0,14608.0,1328.0,1328.0,No
42.0,462.0,11.0,0.0,462.0,42.0,42.0,14608.0,1328.0,1328.0,No
28.0,308.0,11.0,0.0,308.0,28.0,28.0,14608.0,1328.0,1328.0,No
28.0,308.0,11.0,0.0,308.0,28.0,28.0,14608.0,1328.0,1328.0,No
43.0,473.0,11.0,0.0,473.0,43.0,43.0,14608.0,1328.0,1328.0,No
