% 1. Title: Iris Plants Database
% 
% 2. Sources:
%      (a) Creator: Elisa Venditti
%      (b) Donor: Elisa Venditti
%      (c) Date: May, 2022
% 
@RELATION buggy

@ATTRIBUTE size  NUMERIC
@ATTRIBUTE locTouched   NUMERIC
@ATTRIBUTE revisionNumber  NUMERIC
@ATTRIBUTE authorNumber   NUMERIC
@ATTRIBUTE locAdded   NUMERIC
@ATTRIBUTE maxLocAdded   NUMERIC
@ATTRIBUTE avgLocAdded   NUMERIC
@ATTRIBUTE chgSetSize   NUMERIC
@ATTRIBUTE maxChgSetSize   NUMERIC
@ATTRIBUTE avgChgSetSize   NUMERIC
@ATTRIBUTE class        {Yes, No}
@DATA
258.0,3870.0,15.0,0.0,3870.0,258.0,258.0,19920.0,1328.0,1328.0,No
101.0,1515.0,15.0,0.0,1515.0,101.0,101.0,19920.0,1328.0,1328.0,No
178.0,2670.0,15.0,0.0,2670.0,178.0,178.0,19920.0,1328.0,1328.0,No
32.0,480.0,15.0,0.0,480.0,32.0,32.0,19920.0,1328.0,1328.0,No
28.0,420.0,15.0,0.0,420.0,28.0,28.0,19920.0,1328.0,1328.0,No
45.0,675.0,15.0,0.0,675.0,45.0,45.0,19920.0,1328.0,1328.0,No
33.0,525.0,30.0,0.0,510.0,33.0,17.0,210.0,12.0,7.0,No
75.0,1335.0,45.0,0.0,1230.0,75.0,27.0,20100.0,1328.0,446.0,No
251.0,4965.0,45.0,0.0,4665.0,211.0,103.0,21690.0,1328.0,482.0,No
87.0,1305.0,15.0,0.0,1305.0,87.0,87.0,19920.0,1328.0,1328.0,No
82.0,1230.0,15.0,0.0,1230.0,82.0,82.0,19920.0,1328.0,1328.0,No
45.0,675.0,15.0,0.0,675.0,45.0,45.0,19920.0,1328.0,1328.0,No
143.0,2145.0,15.0,0.0,2145.0,143.0,143.0,19920.0,1328.0,1328.0,No
98.0,1470.0,15.0,0.0,1470.0,98.0,98.0,19920.0,1328.0,1328.0,No
46.0,690.0,15.0,0.0,690.0,46.0,46.0,19920.0,1328.0,1328.0,No
32.0,480.0,15.0,0.0,480.0,32.0,32.0,19920.0,1328.0,1328.0,No
102.0,1530.0,15.0,0.0,1530.0,102.0,102.0,19920.0,1328.0,1328.0,No
112.0,1680.0,15.0,0.0,1680.0,112.0,112.0,19920.0,1328.0,1328.0,No
85.0,1275.0,15.0,0.0,1275.0,85.0,85.0,19920.0,1328.0,1328.0,No
57.0,855.0,15.0,0.0,855.0,57.0,57.0,19920.0,1328.0,1328.0,No
210.0,3150.0,15.0,0.0,3150.0,210.0,210.0,19920.0,1328.0,1328.0,No
41.0,615.0,15.0,0.0,615.0,41.0,41.0,19920.0,1328.0,1328.0,No
34.0,510.0,15.0,0.0,510.0,34.0,34.0,19920.0,1328.0,1328.0,No
32.0,720.0,45.0,0.0,630.0,28.0,14.0,21780.0,1328.0,484.0,No
140.0,2100.0,15.0,0.0,2100.0,140.0,140.0,19920.0,1328.0,1328.0,No
85.0,1275.0,15.0,0.0,1275.0,85.0,85.0,19920.0,1328.0,1328.0,No
49.0,735.0,15.0,0.0,735.0,49.0,49.0,19920.0,1328.0,1328.0,No
111.0,1665.0,15.0,0.0,1665.0,111.0,111.0,19920.0,1328.0,1328.0,No
46.0,690.0,15.0,0.0,690.0,46.0,46.0,19920.0,1328.0,1328.0,No
91.0,1365.0,15.0,0.0,1365.0,91.0,91.0,19920.0,1328.0,1328.0,No
151.0,2265.0,15.0,0.0,2265.0,151.0,151.0,19920.0,1328.0,1328.0,No
73.0,1095.0,15.0,0.0,1095.0,73.0,73.0,19920.0,1328.0,1328.0,No
44.0,660.0,15.0,0.0,660.0,44.0,44.0,19920.0,1328.0,1328.0,No
47.0,705.0,15.0,0.0,705.0,47.0,47.0,19920.0,1328.0,1328.0,No
66.0,990.0,15.0,0.0,990.0,66.0,66.0,19920.0,1328.0,1328.0,No
105.0,1575.0,15.0,0.0,1575.0,105.0,105.0,19920.0,1328.0,1328.0,No
153.0,2295.0,15.0,0.0,2295.0,153.0,153.0,19920.0,1328.0,1328.0,No
49.0,735.0,15.0,0.0,735.0,49.0,49.0,19920.0,1328.0,1328.0,No
53.0,795.0,15.0,0.0,795.0,53.0,53.0,19920.0,1328.0,1328.0,No
98.0,1470.0,15.0,0.0,1470.0,98.0,98.0,19920.0,1328.0,1328.0,No
125.0,1875.0,15.0,0.0,1875.0,125.0,125.0,19920.0,1328.0,1328.0,No
40.0,600.0,15.0,0.0,600.0,40.0,40.0,19920.0,1328.0,1328.0,No
169.0,2535.0,30.0,0.0,2535.0,141.0,84.0,20085.0,1328.0,669.0,No
235.0,3525.0,15.0,0.0,3525.0,235.0,235.0,19920.0,1328.0,1328.0,No
177.0,2655.0,15.0,0.0,2655.0,177.0,177.0,19920.0,1328.0,1328.0,No
74.0,1110.0,15.0,0.0,1110.0,74.0,74.0,19920.0,1328.0,1328.0,No
115.0,1725.0,15.0,0.0,1725.0,115.0,115.0,19920.0,1328.0,1328.0,No
134.0,2010.0,30.0,0.0,2010.0,124.0,67.0,20040.0,1328.0,668.0,No
49.0,735.0,15.0,0.0,735.0,49.0,49.0,19920.0,1328.0,1328.0,No
104.0,1560.0,15.0,0.0,1560.0,104.0,104.0,19920.0,1328.0,1328.0,No
34.0,510.0,15.0,0.0,510.0,34.0,34.0,19920.0,1328.0,1328.0,No
101.0,1515.0,30.0,0.0,1515.0,72.0,50.0,20085.0,1328.0,669.0,No
84.0,1260.0,15.0,0.0,1260.0,84.0,84.0,19920.0,1328.0,1328.0,No
213.0,3195.0,15.0,0.0,3195.0,213.0,213.0,19920.0,1328.0,1328.0,No
34.0,510.0,15.0,0.0,510.0,34.0,34.0,19920.0,1328.0,1328.0,No
46.0,690.0,15.0,0.0,690.0,46.0,46.0,19920.0,1328.0,1328.0,No
133.0,1995.0,15.0,0.0,1995.0,133.0,133.0,19920.0,1328.0,1328.0,No
151.0,2265.0,15.0,0.0,2265.0,151.0,151.0,19920.0,1328.0,1328.0,No
399.0,7200.0,45.0,0.0,6810.0,370.0,151.0,20565.0,1328.0,457.0,No
63.0,945.0,15.0,0.0,945.0,63.0,63.0,19920.0,1328.0,1328.0,No
96.0,1440.0,15.0,0.0,1440.0,96.0,96.0,19920.0,1328.0,1328.0,No
93.0,1395.0,15.0,0.0,1395.0,93.0,93.0,19920.0,1328.0,1328.0,No
