% 1. Title: Iris Plants Database
% 
% 2. Sources:
%      (a) Creator: Elisa Venditti
%      (b) Donor: Elisa Venditti
%      (c) Date: May, 2022
% 
@RELATION buggy

@ATTRIBUTE size  NUMERIC
@ATTRIBUTE locTouched   NUMERIC
@ATTRIBUTE revisionNumber  NUMERIC
@ATTRIBUTE authorNumber   NUMERIC
@ATTRIBUTE locAdded   NUMERIC
@ATTRIBUTE maxLocAdded   NUMERIC
@ATTRIBUTE avgLocAdded   NUMERIC
@ATTRIBUTE chgSetSize   NUMERIC
@ATTRIBUTE maxChgSetSize   NUMERIC
@ATTRIBUTE avgChgSetSize   NUMERIC
@ATTRIBUTE class        {Yes, No}
@DATA
258.0,6966.0,27.0,0.0,6966.0,258.0,258.0,35856.0,1328.0,1328.0,No
101.0,2727.0,27.0,0.0,2727.0,101.0,101.0,35856.0,1328.0,1328.0,No
178.0,4806.0,27.0,0.0,4806.0,178.0,178.0,35856.0,1328.0,1328.0,No
32.0,864.0,27.0,0.0,864.0,32.0,32.0,35856.0,1328.0,1328.0,No
28.0,756.0,27.0,0.0,756.0,28.0,28.0,35856.0,1328.0,1328.0,No
45.0,1215.0,27.0,0.0,1215.0,45.0,45.0,35856.0,1328.0,1328.0,No
33.0,945.0,54.0,0.0,918.0,33.0,17.0,378.0,12.0,7.0,No
75.0,2403.0,81.0,0.0,2214.0,75.0,27.0,36180.0,1328.0,446.0,No
251.0,8937.0,81.0,0.0,8397.0,211.0,103.0,39042.0,1328.0,482.0,No
87.0,2349.0,27.0,0.0,2349.0,87.0,87.0,35856.0,1328.0,1328.0,No
82.0,2214.0,27.0,0.0,2214.0,82.0,82.0,35856.0,1328.0,1328.0,No
45.0,1215.0,27.0,0.0,1215.0,45.0,45.0,35856.0,1328.0,1328.0,No
143.0,3861.0,27.0,0.0,3861.0,143.0,143.0,35856.0,1328.0,1328.0,No
98.0,2646.0,27.0,0.0,2646.0,98.0,98.0,35856.0,1328.0,1328.0,No
46.0,1242.0,27.0,0.0,1242.0,46.0,46.0,35856.0,1328.0,1328.0,No
32.0,864.0,27.0,0.0,864.0,32.0,32.0,35856.0,1328.0,1328.0,No
102.0,2754.0,27.0,0.0,2754.0,102.0,102.0,35856.0,1328.0,1328.0,No
112.0,3024.0,27.0,0.0,3024.0,112.0,112.0,35856.0,1328.0,1328.0,No
85.0,2295.0,27.0,0.0,2295.0,85.0,85.0,35856.0,1328.0,1328.0,No
57.0,1539.0,27.0,0.0,1539.0,57.0,57.0,35856.0,1328.0,1328.0,No
210.0,5670.0,27.0,0.0,5670.0,210.0,210.0,35856.0,1328.0,1328.0,No
41.0,1107.0,27.0,0.0,1107.0,41.0,41.0,35856.0,1328.0,1328.0,No
34.0,918.0,27.0,0.0,918.0,34.0,34.0,35856.0,1328.0,1328.0,No
32.0,1296.0,81.0,0.0,1134.0,28.0,14.0,39204.0,1328.0,484.0,No
140.0,3780.0,27.0,0.0,3780.0,140.0,140.0,35856.0,1328.0,1328.0,No
85.0,2295.0,27.0,0.0,2295.0,85.0,85.0,35856.0,1328.0,1328.0,No
49.0,1323.0,27.0,0.0,1323.0,49.0,49.0,35856.0,1328.0,1328.0,No
111.0,2997.0,27.0,0.0,2997.0,111.0,111.0,35856.0,1328.0,1328.0,No
46.0,1242.0,27.0,0.0,1242.0,46.0,46.0,35856.0,1328.0,1328.0,No
91.0,2457.0,27.0,0.0,2457.0,91.0,91.0,35856.0,1328.0,1328.0,No
151.0,4077.0,27.0,0.0,4077.0,151.0,151.0,35856.0,1328.0,1328.0,No
