% 1. Title: Iris Plants Database
% 
% 2. Sources:
%      (a) Creator: Elisa Venditti
%      (b) Donor: Elisa Venditti
%      (c) Date: May, 2022
% 
@RELATION buggy

@ATTRIBUTE size  NUMERIC
@ATTRIBUTE locTouched   NUMERIC
@ATTRIBUTE revisionNumber  NUMERIC
@ATTRIBUTE authorNumber   NUMERIC
@ATTRIBUTE locAdded   NUMERIC
@ATTRIBUTE maxLocAdded   NUMERIC
@ATTRIBUTE avgLocAdded   NUMERIC
@ATTRIBUTE chgSetSize   NUMERIC
@ATTRIBUTE maxChgSetSize   NUMERIC
@ATTRIBUTE avgChgSetSize   NUMERIC
@ATTRIBUTE class        {Yes, No}
@DATA
258.0,1032.0,4.0,0.0,1032.0,258.0,258.0,5312.0,1328.0,1328.0,No
101.0,404.0,4.0,0.0,404.0,101.0,101.0,5312.0,1328.0,1328.0,No
178.0,712.0,4.0,0.0,712.0,178.0,178.0,5312.0,1328.0,1328.0,No
32.0,128.0,4.0,0.0,128.0,32.0,32.0,5312.0,1328.0,1328.0,No
28.0,112.0,4.0,0.0,112.0,28.0,28.0,5312.0,1328.0,1328.0,No
45.0,180.0,4.0,0.0,180.0,45.0,45.0,5312.0,1328.0,1328.0,No
33.0,140.0,8.0,0.0,136.0,33.0,17.0,56.0,12.0,7.0,No
75.0,356.0,12.0,0.0,328.0,75.0,27.0,5360.0,1328.0,446.0,No
251.0,1324.0,12.0,0.0,1244.0,211.0,103.0,5784.0,1328.0,482.0,No
87.0,348.0,4.0,0.0,348.0,87.0,87.0,5312.0,1328.0,1328.0,No
82.0,328.0,4.0,0.0,328.0,82.0,82.0,5312.0,1328.0,1328.0,No
45.0,180.0,4.0,0.0,180.0,45.0,45.0,5312.0,1328.0,1328.0,No
143.0,572.0,4.0,0.0,572.0,143.0,143.0,5312.0,1328.0,1328.0,No
98.0,392.0,4.0,0.0,392.0,98.0,98.0,5312.0,1328.0,1328.0,No
46.0,184.0,4.0,0.0,184.0,46.0,46.0,5312.0,1328.0,1328.0,No
32.0,128.0,4.0,0.0,128.0,32.0,32.0,5312.0,1328.0,1328.0,No
102.0,408.0,4.0,0.0,408.0,102.0,102.0,5312.0,1328.0,1328.0,No
112.0,448.0,4.0,0.0,448.0,112.0,112.0,5312.0,1328.0,1328.0,No
85.0,340.0,4.0,0.0,340.0,85.0,85.0,5312.0,1328.0,1328.0,No
57.0,228.0,4.0,0.0,228.0,57.0,57.0,5312.0,1328.0,1328.0,No
210.0,840.0,4.0,0.0,840.0,210.0,210.0,5312.0,1328.0,1328.0,No
41.0,164.0,4.0,0.0,164.0,41.0,41.0,5312.0,1328.0,1328.0,No
34.0,136.0,4.0,0.0,136.0,34.0,34.0,5312.0,1328.0,1328.0,No
32.0,192.0,12.0,0.0,168.0,28.0,14.0,5808.0,1328.0,484.0,No
140.0,560.0,4.0,0.0,560.0,140.0,140.0,5312.0,1328.0,1328.0,No
85.0,340.0,4.0,0.0,340.0,85.0,85.0,5312.0,1328.0,1328.0,No
49.0,196.0,4.0,0.0,196.0,49.0,49.0,5312.0,1328.0,1328.0,No
111.0,444.0,4.0,0.0,444.0,111.0,111.0,5312.0,1328.0,1328.0,No
46.0,184.0,4.0,0.0,184.0,46.0,46.0,5312.0,1328.0,1328.0,No
91.0,364.0,4.0,0.0,364.0,91.0,91.0,5312.0,1328.0,1328.0,No
151.0,604.0,4.0,0.0,604.0,151.0,151.0,5312.0,1328.0,1328.0,No
73.0,292.0,4.0,0.0,292.0,73.0,73.0,5312.0,1328.0,1328.0,No
44.0,176.0,4.0,0.0,176.0,44.0,44.0,5312.0,1328.0,1328.0,No
47.0,188.0,4.0,0.0,188.0,47.0,47.0,5312.0,1328.0,1328.0,No
66.0,264.0,4.0,0.0,264.0,66.0,66.0,5312.0,1328.0,1328.0,No
105.0,420.0,4.0,0.0,420.0,105.0,105.0,5312.0,1328.0,1328.0,No
153.0,612.0,4.0,0.0,612.0,153.0,153.0,5312.0,1328.0,1328.0,No
49.0,196.0,4.0,0.0,196.0,49.0,49.0,5312.0,1328.0,1328.0,No
53.0,212.0,4.0,0.0,212.0,53.0,53.0,5312.0,1328.0,1328.0,No
98.0,392.0,4.0,0.0,392.0,98.0,98.0,5312.0,1328.0,1328.0,No
125.0,500.0,4.0,0.0,500.0,125.0,125.0,5312.0,1328.0,1328.0,No
40.0,160.0,4.0,0.0,160.0,40.0,40.0,5312.0,1328.0,1328.0,No
169.0,676.0,8.0,0.0,676.0,141.0,84.0,5356.0,1328.0,669.0,No
235.0,940.0,4.0,0.0,940.0,235.0,235.0,5312.0,1328.0,1328.0,No
177.0,708.0,4.0,0.0,708.0,177.0,177.0,5312.0,1328.0,1328.0,No
74.0,296.0,4.0,0.0,296.0,74.0,74.0,5312.0,1328.0,1328.0,No
115.0,460.0,4.0,0.0,460.0,115.0,115.0,5312.0,1328.0,1328.0,No
134.0,536.0,8.0,0.0,536.0,124.0,67.0,5344.0,1328.0,668.0,No
49.0,196.0,4.0,0.0,196.0,49.0,49.0,5312.0,1328.0,1328.0,No
104.0,416.0,4.0,0.0,416.0,104.0,104.0,5312.0,1328.0,1328.0,No
34.0,136.0,4.0,0.0,136.0,34.0,34.0,5312.0,1328.0,1328.0,No
101.0,404.0,8.0,0.0,404.0,72.0,50.0,5356.0,1328.0,669.0,No
84.0,336.0,4.0,0.0,336.0,84.0,84.0,5312.0,1328.0,1328.0,No
213.0,852.0,4.0,0.0,852.0,213.0,213.0,5312.0,1328.0,1328.0,No
34.0,136.0,4.0,0.0,136.0,34.0,34.0,5312.0,1328.0,1328.0,No
46.0,184.0,4.0,0.0,184.0,46.0,46.0,5312.0,1328.0,1328.0,No
133.0,532.0,4.0,0.0,532.0,133.0,133.0,5312.0,1328.0,1328.0,No
151.0,604.0,4.0,0.0,604.0,151.0,151.0,5312.0,1328.0,1328.0,No
399.0,1920.0,12.0,0.0,1816.0,370.0,151.0,5484.0,1328.0,457.0,No
63.0,252.0,4.0,0.0,252.0,63.0,63.0,5312.0,1328.0,1328.0,No
96.0,384.0,4.0,0.0,384.0,96.0,96.0,5312.0,1328.0,1328.0,No
93.0,372.0,4.0,0.0,372.0,93.0,93.0,5312.0,1328.0,1328.0,No
75.0,300.0,4.0,0.0,300.0,75.0,75.0,5312.0,1328.0,1328.0,No
29.0,116.0,4.0,0.0,116.0,29.0,29.0,5312.0,1328.0,1328.0,No
175.0,700.0,4.0,0.0,700.0,175.0,175.0,5312.0,1328.0,1328.0,No
27.0,108.0,4.0,0.0,108.0,27.0,27.0,5312.0,1328.0,1328.0,No
244.0,976.0,4.0,0.0,976.0,244.0,244.0,5312.0,1328.0,1328.0,No
98.0,416.0,8.0,0.0,404.0,98.0,50.0,5312.0,1328.0,664.0,No
37.0,148.0,4.0,0.0,148.0,37.0,37.0,5312.0,1328.0,1328.0,No
31.0,124.0,4.0,0.0,124.0,31.0,31.0,5312.0,1328.0,1328.0,No
66.0,264.0,4.0,0.0,264.0,66.0,66.0,5312.0,1328.0,1328.0,No
107.0,428.0,8.0,0.0,428.0,97.0,53.0,5336.0,1328.0,667.0,No
35.0,140.0,4.0,0.0,140.0,35.0,35.0,5312.0,1328.0,1328.0,No
37.0,148.0,4.0,0.0,148.0,37.0,37.0,5312.0,1328.0,1328.0,No
69.0,276.0,4.0,0.0,276.0,69.0,69.0,5312.0,1328.0,1328.0,No
172.0,792.0,12.0,0.0,768.0,158.0,64.0,5784.0,1328.0,482.0,No
19.0,76.0,4.0,0.0,76.0,19.0,19.0,5312.0,1328.0,1328.0,No
353.0,1412.0,4.0,0.0,1412.0,353.0,353.0,5312.0,1328.0,1328.0,No
49.0,196.0,4.0,0.0,196.0,49.0,49.0,5312.0,1328.0,1328.0,No
26.0,104.0,4.0,0.0,104.0,26.0,26.0,5312.0,1328.0,1328.0,No
26.0,104.0,4.0,0.0,104.0,26.0,26.0,5312.0,1328.0,1328.0,No
42.0,168.0,4.0,0.0,168.0,42.0,42.0,5312.0,1328.0,1328.0,No
28.0,112.0,4.0,0.0,112.0,28.0,28.0,5312.0,1328.0,1328.0,No
28.0,112.0,4.0,0.0,112.0,28.0,28.0,5312.0,1328.0,1328.0,No
43.0,172.0,4.0,0.0,172.0,43.0,43.0,5312.0,1328.0,1328.0,No
99.0,396.0,4.0,0.0,396.0,99.0,99.0,5312.0,1328.0,1328.0,No
65.0,260.0,4.0,0.0,260.0,65.0,65.0,5312.0,1328.0,1328.0,No
35.0,140.0,4.0,0.0,140.0,35.0,35.0,5312.0,1328.0,1328.0,No
62.0,248.0,4.0,0.0,248.0,62.0,62.0,5312.0,1328.0,1328.0,No
40.0,160.0,4.0,0.0,160.0,40.0,40.0,5312.0,1328.0,1328.0,No
27.0,108.0,4.0,0.0,108.0,27.0,27.0,5312.0,1328.0,1328.0,No
29.0,116.0,4.0,0.0,116.0,29.0,29.0,5312.0,1328.0,1328.0,No
94.0,392.0,8.0,0.0,384.0,96.0,48.0,5324.0,1328.0,665.0,No
50.0,200.0,4.0,0.0,200.0,50.0,50.0,5312.0,1328.0,1328.0,No
165.0,764.0,12.0,0.0,712.0,150.0,59.0,5416.0,1328.0,451.0,No
43.0,172.0,4.0,0.0,172.0,43.0,43.0,5312.0,1328.0,1328.0,No
180.0,1504.0,16.0,0.0,1144.0,200.0,71.0,5796.0,1328.0,362.0,No
111.0,444.0,4.0,0.0,444.0,111.0,111.0,5312.0,1328.0,1328.0,No
66.0,264.0,4.0,0.0,264.0,66.0,66.0,5312.0,1328.0,1328.0,No
113.0,452.0,4.0,0.0,452.0,113.0,113.0,5312.0,1328.0,1328.0,No
40.0,160.0,4.0,0.0,160.0,40.0,40.0,5312.0,1328.0,1328.0,No
72.0,288.0,4.0,0.0,288.0,72.0,72.0,5312.0,1328.0,1328.0,No
66.0,264.0,4.0,0.0,264.0,66.0,66.0,5312.0,1328.0,1328.0,No
77.0,308.0,4.0,0.0,308.0,77.0,77.0,5312.0,1328.0,1328.0,No
59.0,236.0,4.0,0.0,236.0,59.0,59.0,5312.0,1328.0,1328.0,No
184.0,736.0,4.0,0.0,736.0,184.0,184.0,5312.0,1328.0,1328.0,No
95.0,380.0,4.0,0.0,380.0,95.0,95.0,5312.0,1328.0,1328.0,No
102.0,408.0,4.0,0.0,408.0,102.0,102.0,5312.0,1328.0,1328.0,No
183.0,732.0,4.0,0.0,732.0,183.0,183.0,5312.0,1328.0,1328.0,No
119.0,476.0,4.0,0.0,476.0,119.0,119.0,5312.0,1328.0,1328.0,No
50.0,200.0,4.0,0.0,200.0,50.0,50.0,5312.0,1328.0,1328.0,No
211.0,844.0,4.0,0.0,844.0,211.0,211.0,5312.0,1328.0,1328.0,No
54.0,216.0,4.0,0.0,216.0,54.0,54.0,5312.0,1328.0,1328.0,No
221.0,940.0,12.0,0.0,912.0,221.0,76.0,5428.0,1328.0,452.0,No
705.0,3028.0,12.0,0.0,2924.0,711.0,243.0,5416.0,1328.0,451.0,No
116.0,464.0,4.0,0.0,464.0,116.0,116.0,5312.0,1328.0,1328.0,No
443.0,1916.0,8.0,0.0,1844.0,436.0,230.0,5336.0,1328.0,667.0,No
119.0,476.0,4.0,0.0,476.0,119.0,119.0,5312.0,1328.0,1328.0,No
311.0,1364.0,12.0,0.0,1304.0,304.0,108.0,5328.0,1328.0,444.0,No
90.0,360.0,4.0,0.0,360.0,90.0,90.0,5312.0,1328.0,1328.0,No
