% 1. Title: Iris Plants Database
% 
% 2. Sources:
%      (a) Creator: Elisa Venditti
%      (b) Donor: Elisa Venditti
%      (c) Date: May, 2022
% 
@RELATION buggy

@ATTRIBUTE size  NUMERIC
@ATTRIBUTE locTouched   NUMERIC
@ATTRIBUTE revisionNumber  NUMERIC
@ATTRIBUTE authorNumber   NUMERIC
@ATTRIBUTE locAdded   NUMERIC
@ATTRIBUTE maxLocAdded   NUMERIC
@ATTRIBUTE avgLocAdded   NUMERIC
@ATTRIBUTE chgSetSize   NUMERIC
@ATTRIBUTE maxChgSetSize   NUMERIC
@ATTRIBUTE avgChgSetSize   NUMERIC
@ATTRIBUTE class        {Yes, No}
@DATA
258.0,4644.0,18.0,0.0,4644.0,258.0,258.0,23904.0,1328.0,1328.0,No
101.0,1818.0,18.0,0.0,1818.0,101.0,101.0,23904.0,1328.0,1328.0,No
178.0,3204.0,18.0,0.0,3204.0,178.0,178.0,23904.0,1328.0,1328.0,No
32.0,576.0,18.0,0.0,576.0,32.0,32.0,23904.0,1328.0,1328.0,No
28.0,504.0,18.0,0.0,504.0,28.0,28.0,23904.0,1328.0,1328.0,No
45.0,810.0,18.0,0.0,810.0,45.0,45.0,23904.0,1328.0,1328.0,No
33.0,630.0,36.0,0.0,612.0,33.0,17.0,252.0,12.0,7.0,No
75.0,1602.0,54.0,0.0,1476.0,75.0,27.0,24120.0,1328.0,446.0,No
251.0,5958.0,54.0,0.0,5598.0,211.0,103.0,26028.0,1328.0,482.0,No
87.0,1566.0,18.0,0.0,1566.0,87.0,87.0,23904.0,1328.0,1328.0,No
82.0,1476.0,18.0,0.0,1476.0,82.0,82.0,23904.0,1328.0,1328.0,No
45.0,810.0,18.0,0.0,810.0,45.0,45.0,23904.0,1328.0,1328.0,No
143.0,2574.0,18.0,0.0,2574.0,143.0,143.0,23904.0,1328.0,1328.0,No
98.0,1764.0,18.0,0.0,1764.0,98.0,98.0,23904.0,1328.0,1328.0,No
46.0,828.0,18.0,0.0,828.0,46.0,46.0,23904.0,1328.0,1328.0,No
32.0,576.0,18.0,0.0,576.0,32.0,32.0,23904.0,1328.0,1328.0,No
102.0,1836.0,18.0,0.0,1836.0,102.0,102.0,23904.0,1328.0,1328.0,No
112.0,2016.0,18.0,0.0,2016.0,112.0,112.0,23904.0,1328.0,1328.0,No
85.0,1530.0,18.0,0.0,1530.0,85.0,85.0,23904.0,1328.0,1328.0,No
57.0,1026.0,18.0,0.0,1026.0,57.0,57.0,23904.0,1328.0,1328.0,No
210.0,3780.0,18.0,0.0,3780.0,210.0,210.0,23904.0,1328.0,1328.0,No
41.0,738.0,18.0,0.0,738.0,41.0,41.0,23904.0,1328.0,1328.0,No
